premise	hypothesis	label
这位公爵是非常肥胖的。	这位公爵是肥胖的。	entailment
这对夫妇是快乐的。	这对夫妇是非常快乐的。	not_entailment
这对夫妇是非常快乐的。	这对夫妇是快乐的。	entailment
这些看法是悲观的。	这些看法是非常悲观的。	not_entailment
这些看法是非常悲观的。	这些看法是悲观的。	entailment
这个dvd是干净的。	这个dvd是非常干净的。	not_entailment
这个dvd是非常干净的。	这个dvd是干净的。	entailment
这个远景是遥远的。	这个远景是非常遥远的。	not_entailment
这个远景是非常遥远的。	这个远景是遥远的。	entailment
这个戏剧是愚蠢的。	这个戏剧是非常愚蠢的。	not_entailment
这个戏剧是非常愚蠢的。	这个戏剧是愚蠢的。	entailment
这次移动是明智的。	这次移动是非常明智的。	not_entailment
这次移动是非常明智的。	这次移动是明智的。	entailment
这条线是古怪的。	这条线是非常古怪的。	not_entailment
这条线是非常古怪的。	这条线是古怪的。	entailment
这个行星是寒冷的。	这个行星是非常寒冷的。	not_entailment
这个行星是非常寒冷的。	这个行星是寒冷的。	entailment
这间酒吧是活跃的。	这间酒吧是非常活跃的。	not_entailment
这间酒吧是非常活跃的。	这间酒吧是活跃的。	entailment
这个灵魂是疲倦的。	这个灵魂是非常疲倦的。	not_entailment
这个灵魂是非常疲倦的。	这个灵魂是疲倦的。	entailment
这种损伤是少见的。	这种损伤是非常少见的。	not_entailment
这种损伤是非常少见的。	这种损伤是少见的。	entailment
这次意图是重要的。	这次意图是非常重要的。	not_entailment
这次意图是非常重要的。	这次意图是重要的。	entailment
这个公司是宝贵的。	这个公司是非常宝贵的。	not_entailment
这个公司是非常宝贵的。	这个公司是宝贵的。	entailment
这个景观是坚固的。	这个景观是非常坚固的。	not_entailment
这个景观是非常坚固的。	这个景观是坚固的。	entailment
这个消费者是成熟的。	这个消费者是非常成熟的。	not_entailment
这个消费者是非常成熟的。	这个消费者是成熟的。	entailment
这间房屋是丑陋的。	这间房屋是非常丑陋的。	not_entailment
这间房屋是非常丑陋的。	这间房屋是丑陋的。	entailment
这条小溪是漂亮的。	这条小溪是非常漂亮的。	not_entailment
这条小溪是非常漂亮的。	这条小溪是漂亮的。	entailment
这个中间的人是肥胖的。	这个中间的人是非常肥胖的。	not_entailment
这个中间的人是非常肥胖的。	这个中间的人是肥胖的。	entailment
这个结果是重要的。	这个结果是非常重要的。	not_entailment
这个结果是非常重要的。	这个结果是重要的。	entailment
这个机器人是可爱的。	这个机器人是非常可爱的。	not_entailment
这个机器人是非常可爱的。	这个机器人是可爱的。	entailment
这个混合物是古怪的。	这个混合物是非常古怪的。	not_entailment
这个混合物是非常古怪的。	这个混合物是古怪的。	entailment
这片草地是漂亮的。	这片草地是非常漂亮的。	not_entailment
这片草地是非常漂亮的。	这片草地是漂亮的。	entailment
这首音乐是糟糕的。	这首音乐是非常糟糕的。	not_entailment
这首音乐是非常糟糕的。	这首音乐是糟糕的。	entailment
这个空间是宝贵的。	这个空间是非常宝贵的。	not_entailment
这个空间是非常宝贵的。	这个空间是宝贵的。	entailment
这部戏剧是暴力的。	这部戏剧是非常暴力的。	not_entailment
这部戏剧是非常暴力的。	这部戏剧是暴力的。	entailment
这位公爵是疲倦的。	这位公爵是非常疲倦的。	not_entailment
这位公爵是非常疲倦的。	这位公爵是疲倦的。	entailment
这记忆力是宝贵的。	这记忆力是非常宝贵的。	not_entailment
这记忆力是非常宝贵的。	这记忆力是宝贵的。	entailment
这个点心是美味的。	这个点心是非常美味的。	not_entailment
这个点心是非常美味的。	这个点心是美味的。	entailment
这个山谷是潮湿的。	这个山谷是非常潮湿的。	not_entailment
这个山谷是非常潮湿的。	这个山谷是潮湿的。	entailment
这次治疗是特别的。	这次治疗是非常特别的。	not_entailment
这次治疗是非常特别的。	这次治疗是特别的。	entailment
这个城市是富裕的。	这个城市是非常富裕的。	not_entailment
这个城市是非常富裕的。	这个城市是富裕的。	entailment
这个外表是滑稽的。	这个外表是非常滑稽的。	not_entailment
这个外表是非常滑稽的。	这个外表是滑稽的。	entailment
这条路是拥挤的。	这条路是非常拥挤的。	not_entailment
这条路是非常拥挤的。	这条路是拥挤的。	entailment
这另外的是惊人的。	这另外的是非常惊人的。	not_entailment
这另外的是非常惊人的。	这另外的是惊人的。	entailment
这雪是潮湿的。	这雪是非常潮湿的。	not_entailment
这雪是非常潮湿的。	这雪是潮湿的。	entailment
这项工作是危险的。	这项工作是非常危险的。	not_entailment
这项工作是非常危险的。	这项工作是危险的。	entailment
这笔钱是大量的。	这笔钱是非常大量的。	not_entailment
这笔钱是非常大量的。	这笔钱是大量的。	entailment
这部电影是暴力的。	这部电影是非常暴力的。	not_entailment
这部电影是非常暴力的。	这部电影是暴力的。	entailment
这个世界是糟糕的。	这个世界是非常糟糕的。	not_entailment
这个世界是非常糟糕的。	这个世界是糟糕的。	entailment
史密斯一家是特别的。	史密斯一家是非常特别的。	not_entailment
史密斯一家是非常特别的。	史密斯一家是特别的。	entailment
这种表示是少见的。	这种表示是非常少见的。	not_entailment
这种表示是非常少见的。	这种表示是少见的。	entailment
这次转型是必需的。	这次转型是非常必需的。	not_entailment
这次转型是非常必需的。	这次转型是必需的。	entailment
这政府是担心的。	这政府是非常担心的。	not_entailment
这政府是非常担心的。	这政府是担心的。	entailment
这将来是附近的。	这将来是非常附近的。	not_entailment
这将来是非常附近的。	这将来是附近的。	entailment
这个机器人是高效的。	这个机器人是非常高效的。	not_entailment
这个机器人是非常高效的。	这个机器人是高效的。	entailment
这支军队是疲倦的。	这支军队是非常疲倦的。	not_entailment
这支军队是非常疲倦的。	这支军队是疲倦的。	entailment
这个空间是拥挤的。	这个空间是非常拥挤的。	not_entailment
这个空间是非常拥挤的。	这个空间是拥挤的。	entailment
这个过程是宝贵的。	这个过程是非常宝贵的。	not_entailment
这个过程是非常宝贵的。	这个过程是宝贵的。	entailment
这次结尾是凄凉的。	这次结尾是非常凄凉的。	not_entailment
这次结尾是非常凄凉的。	这次结尾是凄凉的。	entailment
这天气是潮湿的。	这天气是非常潮湿的。	not_entailment
这天气是非常潮湿的。	这天气是潮湿的。	entailment
这个单词是悲伤的。	这个单词是非常悲伤的。	not_entailment
这个单词是非常悲伤的。	这个单词是悲伤的。	entailment
这个位置是肮脏的。	这个位置是非常肮脏的。	not_entailment
这个位置是非常肮脏的。	这个位置是肮脏的。	entailment
这个答复是愚蠢的。	这个答复是非常愚蠢的。	not_entailment
这个答复是非常愚蠢的。	这个答复是愚蠢的。	entailment
这次旅行是困难的。	这次旅行是非常困难的。	not_entailment
这次旅行是非常困难的。	这次旅行是困难的。	entailment
这个结论是合适的。	这个结论是非常合适的。	not_entailment
这个结论是非常合适的。	这个结论是合适的。	entailment
这个村庄是贫穷的。	这个村庄是非常贫穷的。	not_entailment
这个村庄是非常贫穷的。	这个村庄是贫穷的。	entailment
这个问题是成熟的。	这个问题是非常成熟的。	not_entailment
这个问题是非常成熟的。	这个问题是成熟的。	entailment
这杯咖啡是苦涩的。	这杯咖啡是非常苦涩的。	not_entailment
这杯咖啡是非常苦涩的。	这杯咖啡是苦涩的。	entailment
这种水果是少见的。	这种水果是非常少见的。	not_entailment
这种水果是非常少见的。	这种水果是少见的。	entailment
这种类型是少见的。	这种类型是非常少见的。	not_entailment
这种类型是非常少见的。	这种类型是少见的。	entailment
这个原因是简单的。	这个原因是非常简单的。	not_entailment
这个原因是非常简单的。	这个原因是简单的。	entailment
这磨光机是不停的。	这磨光机是非常不停的。	not_entailment
这磨光机是非常不停的。	这磨光机是不停的。	entailment
这个图案是特别的。	这个图案是非常特别的。	not_entailment
这个图案是非常特别的。	这个图案是特别的。	entailment
这个记录是干净的。	这个记录是非常干净的。	not_entailment
这个记录是非常干净的。	这个记录是干净的。	entailment
这种程序错误是少见的。	这种程序错误是非常少见的。	not_entailment
这种程序错误是非常少见的。	这种程序错误是少见的。	entailment
这个社区是不幸的。	这个社区是非常不幸的。	not_entailment
这个社区是非常不幸的。	这个社区是不幸的。	entailment
这个结尾是快乐的。	这个结尾是非常快乐的。	not_entailment
这个结尾是非常快乐的。	这个结尾是快乐的。	entailment
这名农民是疲倦的。	这名农民是非常疲倦的。	not_entailment
这名农民是非常疲倦的。	这名农民是疲倦的。	entailment
这间花店是重要的。	这间花店是非常重要的。	not_entailment
这间花店是非常重要的。	这间花店是重要的。	entailment
这个摄像机是干燥的。	这个摄像机是非常干燥的。	not_entailment
这个摄像机是非常干燥的。	这个摄像机是干燥的。	entailment
这个陶器是迷人的。	这个陶器是非常迷人的。	not_entailment
这个陶器是非常迷人的。	这个陶器是迷人的。	entailment
这个厨房是干净的。	这个厨房是非常干净的。	not_entailment
这个厨房是非常干净的。	这个厨房是干净的。	entailment
这个花店是个人的。	这个花店是非常个人的。	not_entailment
这个花店是非常个人的。	这个花店是个人的。	entailment
这个珠宝是重要的。	这个珠宝是非常重要的。	not_entailment
这个珠宝是非常重要的。	这个珠宝是重要的。	entailment
这经济是糟糕的。	这经济是非常糟糕的。	not_entailment
这经济是非常糟糕的。	这经济是糟糕的。	entailment
这个过程是成熟的。	这个过程是非常成熟的。	not_entailment
这个过程是非常成熟的。	这个过程是成熟的。	entailment
这间别墅是特别的。	这间别墅是非常特别的。	not_entailment
这间别墅是非常特别的。	这间别墅是特别的。	entailment
这次罪行是暴力的。	这次罪行是非常暴力的。	not_entailment
这次罪行是非常暴力的。	这次罪行是暴力的。	entailment
这语气是悲伤的。	这语气是非常悲伤的。	not_entailment
这语气是非常悲伤的。	这语气是悲伤的。	entailment
这个结论是积极的。	这个结论是非常积极的。	not_entailment
这个结论是非常积极的。	这个结论是积极的。	entailment
这个后果是奇怪的。	这个后果是非常奇怪的。	not_entailment
这个后果是非常奇怪的。	这个后果是奇怪的。	entailment
这种玉米是香甜的。	这种玉米是非常香甜的。	not_entailment
这种玉米是非常香甜的。	这种玉米是香甜的。	entailment
这个状态是担心的。	这个状态是非常担心的。	not_entailment
这个状态是非常担心的。	这个状态是担心的。	entailment
这个代表是误导的。	这个代表是非常误导的。	not_entailment
这个代表是非常误导的。	这个代表是误导的。	entailment
这个计算机是愚蠢的。	这个计算机是非常愚蠢的。	not_entailment
这个计算机是非常愚蠢的。	这个计算机是愚蠢的。	entailment
这个原因是特别的。	这个原因是非常特别的。	not_entailment
这个原因是非常特别的。	这个原因是特别的。	entailment
这个酒吧是拥挤的。	这个酒吧是非常拥挤的。	not_entailment
这个酒吧是非常拥挤的。	这个酒吧是拥挤的。	entailment
这部视频是误导的。	这部视频是非常误导的。	not_entailment
这部视频是非常误导的。	这部视频是误导的。	entailment
这种干酪是美味的。	这种干酪是非常美味的。	not_entailment
这种干酪是非常美味的。	这种干酪是美味的。	entailment
这个家庭是快乐的。	这个家庭是非常快乐的。	not_entailment
这个家庭是非常快乐的。	这个家庭是快乐的。	entailment
这次奥林匹克大会是疲倦的。	这次奥林匹克大会是非常疲倦的。	not_entailment
这次奥林匹克大会是非常疲倦的。	这次奥林匹克大会是疲倦的。	entailment
这种感觉是特别的。	这种感觉是非常特别的。	not_entailment
这种感觉是非常特别的。	这种感觉是特别的。	entailment
这块皮肤是雪白的。	这块皮肤是非常雪白的。	not_entailment
这块皮肤是非常雪白的。	这块皮肤是雪白的。	entailment
这个位置是漂亮的。	这个位置是非常漂亮的。	not_entailment
这个位置是非常漂亮的。	这个位置是漂亮的。	entailment
这种味道是美味的。	这种味道是非常美味的。	not_entailment
这种味道是非常美味的。	这种味道是美味的。	entailment
这底部是干净的。	这底部是非常干净的。	not_entailment
这底部是非常干净的。	这底部是干净的。	entailment
这个早晨是潮湿的。	这个早晨是非常潮湿的。	not_entailment
这个早晨是非常潮湿的。	这个早晨是潮湿的。	entailment
这个信息是个人的。	这个信息是非常个人的。	not_entailment
这个信息是非常个人的。	这个信息是个人的。	entailment
这天气是寒冷的。	这天气是非常寒冷的。	not_entailment
这天气是非常寒冷的。	这天气是寒冷的。	entailment
这朵花是漂亮的。	这朵花是非常漂亮的。	not_entailment
这朵花是非常漂亮的。	这朵花是漂亮的。	entailment
这种疾病是少见的。	这种疾病是非常少见的。	not_entailment
这种疾病是非常少见的。	这种疾病是少见的。	entailment
这次接住是容易的。	这次接住是非常容易的。	not_entailment
这次接住是非常容易的。	这次接住是容易的。	entailment
这远景是美丽的。	这远景是非常美丽的。	not_entailment
这远景是非常美丽的。	这远景是美丽的。	entailment
这种差别是罕见的。	这种差别是非常罕见的。	not_entailment
这种差别是非常罕见的。	这种差别是罕见的。	entailment
这块玻璃是干净的。	这块玻璃是非常干净的。	not_entailment
这块玻璃是非常干净的。	这块玻璃是干净的。	entailment
这个敌人是遥远的。	这个敌人是非常遥远的。	not_entailment
这个敌人是非常遥远的。	这个敌人是遥远的。	entailment
这种水果是特别的。	这种水果是非常特别的。	not_entailment
这种水果是非常特别的。	这种水果是特别的。	entailment
这种语气是古怪的。	这种语气是非常古怪的。	not_entailment
这种语气是非常古怪的。	这种语气是古怪的。	entailment
这乌木是香甜的。	这乌木是非常香甜的。	not_entailment
这乌木是非常香甜的。	这乌木是香甜的。	entailment
这位君主是美丽的。	这位君主是非常美丽的。	not_entailment
这位君主是非常美丽的。	这位君主是美丽的。	entailment
这家人是饥饿的。	这家人是非常饥饿的。	not_entailment
这家人是非常饥饿的。	这家人是饥饿的。	entailment
这种情绪是悲伤的。	这种情绪是非常悲伤的。	not_entailment
这种情绪是非常悲伤的。	这种情绪是悲伤的。	entailment
这部戏剧是恐怖的。	这部戏剧是非常恐怖的。	not_entailment
这部戏剧是非常恐怖的。	这部戏剧是恐怖的。	entailment
这个取景器是宝贵的。	这个取景器是非常宝贵的。	not_entailment
这个取景器是非常宝贵的。	这个取景器是宝贵的。	entailment
这份工作是宝贵的。	这份工作是非常宝贵的。	not_entailment
这份工作是非常宝贵的。	这份工作是宝贵的。	entailment
这个方法是聪明的。	这个方法是非常聪明的。	not_entailment
这个方法是非常聪明的。	这个方法是聪明的。	entailment
这个酒店是拥挤的。	这个酒店是非常拥挤的。	not_entailment
这个酒店是非常拥挤的。	这个酒店是拥挤的。	entailment
这个浴室是干净的。	这个浴室是非常干净的。	not_entailment
这个浴室是非常干净的。	这个浴室是干净的。	entailment
这次定时是明智的。	这次定时是非常明智的。	not_entailment
这次定时是非常明智的。	这次定时是明智的。	entailment
这本书是滑稽的。	这本书是非常滑稽的。	not_entailment
这本书是非常滑稽的。	这本书是滑稽的。	entailment
这条公路是拥挤的。	这条公路是非常拥挤的。	not_entailment
这条公路是非常拥挤的。	这条公路是拥挤的。	entailment
这个购物者是聪明的。	这个购物者是非常聪明的。	not_entailment
这个购物者是非常聪明的。	这个购物者是聪明的。	entailment
这种植物是少见的。	这种植物是非常少见的。	not_entailment
这种植物是非常少见的。	这种植物是少见的。	entailment
这个卡通是可爱的。	这个卡通是非常可爱的。	not_entailment
这个卡通是非常可爱的。	这个卡通是可爱的。	entailment
这种感觉是古怪的。	这种感觉是非常古怪的。	not_entailment
这种感觉是非常古怪的。	这种感觉是古怪的。	entailment
这次死亡是快速的。	这次死亡是非常快速的。	not_entailment
这次死亡是非常快速的。	这次死亡是快速的。	entailment
吉米一家是迅速的。	吉米一家是非常迅速的。	not_entailment
吉米一家是非常迅速的。	吉米一家是迅速的。	entailment
这面镜子是肮脏的。	这面镜子是非常肮脏的。	not_entailment
这面镜子是非常肮脏的。	这面镜子是肮脏的。	entailment
这名首领是失望的。	这名首领是非常失望的。	not_entailment
这名首领是非常失望的。	这名首领是失望的。	entailment
这个工厂是干净的。	这个工厂是非常干净的。	not_entailment
这个工厂是非常干净的。	这个工厂是干净的。	entailment
这具身体是疲倦的。	这具身体是非常疲倦的。	not_entailment
这具身体是非常疲倦的。	这具身体是疲倦的。	entailment
这匹马是可爱的。	这匹马是非常可爱的。	not_entailment
这匹马是非常可爱的。	这匹马是可爱的。	entailment
这片土壤是干燥的。	这片土壤是非常干燥的。	not_entailment
这片土壤是非常干燥的。	这片土壤是干燥的。	entailment
这摄像机是真实的。	这摄像机是非常真实的。	not_entailment
这摄像机是非常真实的。	这摄像机是真实的。	entailment
这次战斗是激烈的。	这次战斗是非常激烈的。	not_entailment
这次战斗是非常激烈的。	这次战斗是激烈的。	entailment
这种幽默是凄凉的。	这种幽默是非常凄凉的。	not_entailment
这种幽默是非常凄凉的。	这种幽默是凄凉的。	entailment
这个消费者是高效的。	这个消费者是非常高效的。	not_entailment
这个消费者是非常高效的。	这个消费者是高效的。	entailment
这条河是干燥的。	这条河是非常干燥的。	not_entailment
这条河是非常干燥的。	这条河是干燥的。	entailment
这个抽水机是高效的。	这个抽水机是非常高效的。	not_entailment
这个抽水机是非常高效的。	这个抽水机是高效的。	entailment
这片树林是可怕的。	这片树林是非常可怕的。	not_entailment
这片树林是非常可怕的。	这片树林是可怕的。	entailment
这个森林是恐怖的。	这个森林是非常恐怖的。	not_entailment
这个森林是非常恐怖的。	这个森林是恐怖的。	entailment
这条路线是容易的。	这条路线是非常容易的。	not_entailment
这条路线是非常容易的。	这条路线是容易的。	entailment
这个男子是疯狂的。	这个男子是非常疯狂的。	not_entailment
这个男子是非常疯狂的。	这个男子是疯狂的。	entailment
这个情绪是活泼的。	这个情绪是非常活泼的。	not_entailment
这个情绪是非常活泼的。	这个情绪是活泼的。	entailment
这块肉是美味的。	这块肉是非常美味的。	not_entailment
这块肉是非常美味的。	这块肉是美味的。	entailment
这商业是有趣的。	这商业是非常有趣的。	not_entailment
这商业是非常有趣的。	这商业是有趣的。	entailment
这数学发展是快速的。	这数学发展是非常快速的。	not_entailment
这数学发展是非常快速的。	这数学发展是快速的。	entailment
这个许可证是个人的。	这个许可证是非常个人的。	not_entailment
这个许可证是非常个人的。	这个许可证是个人的。	entailment
这名记者是生气的。	这名记者是非常生气的。	not_entailment
这名记者是非常生气的。	这名记者是生气的。	entailment
这次纠正是愚蠢的。	这次纠正是非常愚蠢的。	not_entailment
这次纠正是非常愚蠢的。	这次纠正是愚蠢的。	entailment
这次旅行是昂贵的。	这次旅行是非常昂贵的。	not_entailment
这次旅行是非常昂贵的。	这次旅行是昂贵的。	entailment
这名平民的是失望的。	这名平民的是非常失望的。	not_entailment
这名平民的是非常失望的。	这名平民的是失望的。	entailment
这个流水线是高效的。	这个流水线是非常高效的。	not_entailment
这个流水线是非常高效的。	这个流水线是高效的。	entailment
这天是寒冷的。	这天是非常寒冷的。	not_entailment
这天是非常寒冷的。	这天是寒冷的。	entailment
这个团队是松散的。	这个团队是非常松散的。	not_entailment
这个团队是非常松散的。	这个团队是松散的。	entailment
路易斯一家是漂亮的。	路易斯一家是非常漂亮的。	not_entailment
路易斯一家是非常漂亮的。	路易斯一家是漂亮的。	entailment
这个灯是暗淡的。	这个灯是非常暗淡的。	not_entailment
这个灯是非常暗淡的。	这个灯是暗淡的。	entailment
这希腊人是糟糕的。	这希腊人是非常糟糕的。	not_entailment
这希腊人是非常糟糕的。	这希腊人是糟糕的。	entailment
这群人是消瘦的。	这群人是非常消瘦的。	not_entailment
这群人是非常消瘦的。	这群人是消瘦的。	entailment
这名杂技演员是聪明的。	这名杂技演员是非常聪明的。	not_entailment
这名杂技演员是非常聪明的。	这名杂技演员是聪明的。	entailment
这套装扮是怪异的。	这套装扮是非常怪异的。	not_entailment
这套装扮是非常怪异的。	这套装扮是怪异的。	entailment
这个陶工是担心的。	这个陶工是非常担心的。	not_entailment
这个陶工是非常担心的。	这个陶工是担心的。	entailment
这个结合体是迷人的。	这个结合体是非常迷人的。	not_entailment
这个结合体是非常迷人的。	这个结合体是迷人的。	entailment
这黑暗的是恐怖的。	这黑暗的是非常恐怖的。	not_entailment
这黑暗的是非常恐怖的。	这黑暗的是恐怖的。	entailment
这位市长是能干的。	这位市长是非常能干的。	not_entailment
这位市长是非常能干的。	这位市长是能干的。	entailment
这个希腊人是古怪的。	这个希腊人是非常古怪的。	not_entailment
这个希腊人是非常古怪的。	这个希腊人是古怪的。	entailment
这种关系是特别的。	这种关系是非常特别的。	not_entailment
这种关系是非常特别的。	这种关系是特别的。	entailment
这瓶牛奶是寒冷的。	这瓶牛奶是非常寒冷的。	not_entailment
这瓶牛奶是非常寒冷的。	这瓶牛奶是寒冷的。	entailment
这不同种类是美味的。	这不同种类是非常美味的。	not_entailment
这不同种类是非常美味的。	这不同种类是美味的。	entailment
这只猫是生气的。	这只猫是非常生气的。	not_entailment
这只猫是非常生气的。	这只猫是生气的。	entailment
这件衬衫是可爱的。	这件衬衫是非常可爱的。	not_entailment
这件衬衫是非常可爱的。	这件衬衫是可爱的。	entailment
这个旅行者是疲倦的。	这个旅行者是非常疲倦的。	not_entailment
这个旅行者是非常疲倦的。	这个旅行者是疲倦的。	entailment
这间别墅是有趣的。	这间别墅是非常有趣的。	not_entailment
这间别墅是非常有趣的。	这间别墅是有趣的。	entailment
这个大脑是肥胖的。	这个大脑是非常肥胖的。	not_entailment
这个大脑是非常肥胖的。	这个大脑是肥胖的。	entailment
这个协会是失望的。	这个协会是非常失望的。	not_entailment
这个协会是非常失望的。	这个协会是失望的。	entailment
马丁是肥胖的。	马丁是非常肥胖的。	not_entailment
马丁是非常肥胖的。	马丁是肥胖的。	entailment
这次发现是特别的。	这次发现是非常特别的。	not_entailment
这次发现是非常特别的。	这次发现是特别的。	entailment
这个单词是肥胖的。	这个单词是非常肥胖的。	not_entailment
这个单词是非常肥胖的。	这个单词是肥胖的。	entailment
这片树林是小的。	这片树林是非常小的。	not_entailment
这片树林是非常小的。	这片树林是小的。	entailment
这个农场是安静的。	这个农场是非常安静的。	not_entailment
这个农场是非常安静的。	这个农场是安静的。	entailment
这次休息是短暂的。	这次休息是非常短暂的。	not_entailment
这次休息是非常短暂的。	这次休息是短暂的。	entailment
这间酒店是怪异的。	这间酒店是非常怪异的。	not_entailment
这间酒店是非常怪异的。	这间酒店是怪异的。	entailment
这个DVD是滑稽的。	这个DVD是非常滑稽的。	not_entailment
这个DVD是非常滑稽的。	这个DVD是滑稽的。	entailment
这个联盟是古老的。	这个联盟是非常古老的。	not_entailment
这个联盟是非常古老的。	这个联盟是古老的。	entailment
这些资产是宝贵的。	这些资产是非常宝贵的。	not_entailment
这些资产是非常宝贵的。	这些资产是宝贵的。	entailment
这位先生是滑稽的。	这位先生是非常滑稽的。	not_entailment
这位先生是非常滑稽的。	这位先生是滑稽的。	entailment
这个世界是虚弱的。	这个世界是非常虚弱的。	not_entailment
这个世界是非常虚弱的。	这个世界是虚弱的。	entailment
这最低限度是巨大的。	这最低限度是非常巨大的。	not_entailment
这最低限度是非常巨大的。	这最低限度是巨大的。	entailment
这天是凄凉的。	这天是非常凄凉的。	not_entailment
这天是非常凄凉的。	这天是凄凉的。	entailment
这过去是丑陋的。	这过去是非常丑陋的。	not_entailment
这过去是非常丑陋的。	这过去是丑陋的。	entailment
这种电池是高效的。	这种电池是非常高效的。	not_entailment
这种电池是非常高效的。	这种电池是高效的。	entailment
这只猫是快乐的。	这只猫是非常快乐的。	not_entailment
这只猫是非常快乐的。	这只猫是快乐的。	entailment
这个选择是宝贵的。	这个选择是非常宝贵的。	not_entailment
这个选择是非常宝贵的。	这个选择是宝贵的。	entailment
汤普森是积极的。	汤普森是非常积极的。	not_entailment
汤普森是非常积极的。	汤普森是积极的。	entailment
这夜晚是热闹的。	这夜晚是非常热闹的。	not_entailment
这夜晚是非常热闹的。	这夜晚是热闹的。	entailment
这个问题是容易的。	这个问题是非常容易的。	not_entailment
这个问题是非常容易的。	这个问题是容易的。	entailment
这个DVD是危险的。	这个DVD是非常危险的。	not_entailment
这个DVD是非常危险的。	这个DVD是危险的。	entailment
这条路是肮脏的。	这条路是非常肮脏的。	not_entailment
这条路是非常肮脏的。	这条路是肮脏的。	entailment
这另外是必需的。	这另外是非常必需的。	not_entailment
这另外是非常必需的。	这另外是必需的。	entailment
这光线是暗淡的。	这光线是非常暗淡的。	not_entailment
这光线是非常暗淡的。	这光线是暗淡的。	entailment
这个帮派是暴力的。	这个帮派是非常暴力的。	not_entailment
这个帮派是非常暴力的。	这个帮派是暴力的。	entailment
这张地毯是干燥的。	这张地毯是非常干燥的。	not_entailment
这张地毯是非常干燥的。	这张地毯是干燥的。	entailment
这个诊断是少见的。	这个诊断是非常少见的。	not_entailment
这个诊断是非常少见的。	这个诊断是少见的。	entailment
这个房屋是漂亮的。	这个房屋是非常漂亮的。	not_entailment
这个房屋是非常漂亮的。	这个房屋是漂亮的。	entailment
这个珠宝是美丽的。	这个珠宝是非常美丽的。	not_entailment
这个珠宝是非常美丽的。	这个珠宝是美丽的。	entailment
这个事情是疯狂的。	这个事情是非常疯狂的。	not_entailment
这个事情是非常疯狂的。	这个事情是疯狂的。	entailment
这块玻璃是肮脏的。	这块玻璃是非常肮脏的。	not_entailment
这块玻璃是非常肮脏的。	这块玻璃是肮脏的。	entailment
这群人是活跃的。	这群人是非常活跃的。	not_entailment
这群人是非常活跃的。	这群人是活跃的。	entailment
这将来是有趣的。	这将来是非常有趣的。	not_entailment
这将来是非常有趣的。	这将来是有趣的。	entailment
这杯咖啡是不错的。	这杯咖啡是非常不错的。	not_entailment
这杯咖啡是非常不错的。	这杯咖啡是不错的。	entailment
这个故事是有趣的。	这个故事是非常有趣的。	not_entailment
这个故事是非常有趣的。	这个故事是有趣的。	entailment
这个游戏是可爱的。	这个游戏是非常可爱的。	not_entailment
这个游戏是非常可爱的。	这个游戏是可爱的。	entailment
这个苹果是美味的。	这个苹果是非常美味的。	not_entailment
这个苹果是非常美味的。	这个苹果是美味的。	entailment
这个外表是愚蠢的。	这个外表是非常愚蠢的。	not_entailment
这个外表是非常愚蠢的。	这个外表是愚蠢的。	entailment
这数量是巨大的。	这数量是非常巨大的。	not_entailment
这数量是非常巨大的。	这数量是巨大的。	entailment
这里面是怪异的。	这里面是非常怪异的。	not_entailment
这里面是非常怪异的。	这里面是怪异的。	entailment
这个机会是大的。	这个机会是非常大的。	not_entailment
这个机会是非常大的。	这个机会是大的。	entailment
吉米一家是愤怒的。	吉米一家是非常愤怒的。	not_entailment
吉米一家是非常愤怒的。	吉米一家是愤怒的。	entailment
这部法律是丑陋的。	这部法律是非常丑陋的。	not_entailment
这部法律是非常丑陋的。	这部法律是丑陋的。	entailment
这个东西是混乱的。	这个东西是非常混乱的。	not_entailment
这个东西是非常混乱的。	这个东西是混乱的。	entailment
这个小孩是能干的。	这个小孩是非常能干的。	not_entailment
这个小孩是非常能干的。	这个小孩是能干的。	entailment
这神谕是无效的。	这神谕是非常无效的。	not_entailment
这神谕是非常无效的。	这神谕是无效的。	entailment
这个戏剧是滑稽的。	这个戏剧是非常滑稽的。	not_entailment
这个戏剧是非常滑稽的。	这个戏剧是滑稽的。	entailment
这个收藏品是昂贵的。	这个收藏品是非常昂贵的。	not_entailment
这个收藏品是非常昂贵的。	这个收藏品是昂贵的。	entailment
这个消费者是快乐的。	这个消费者是非常快乐的。	not_entailment
这个消费者是非常快乐的。	这个消费者是快乐的。	entailment
这空气是肮脏的。	这空气是非常肮脏的。	not_entailment
这空气是非常肮脏的。	这空气是肮脏的。	entailment
这种改变是必需的。	这种改变是非常必需的。	not_entailment
这种改变是非常必需的。	这种改变是必需的。	entailment
这个公司是高效的。	这个公司是非常高效的。	not_entailment
这个公司是非常高效的。	这个公司是高效的。	entailment
这种粉红色是漂亮的。	这种粉红色是非常漂亮的。	not_entailment
这种粉红色是非常漂亮的。	这种粉红色是漂亮的。	entailment
这个情节是惊人的。	这个情节是非常惊人的。	not_entailment
这个情节是非常惊人的。	这个情节是惊人的。	entailment
这个珠宝是著名的。	这个珠宝是非常著名的。	not_entailment
这个珠宝是非常著名的。	这个珠宝是著名的。	entailment
这个厨师是能干的。	这个厨师是非常能干的。	not_entailment
这个厨师是非常能干的。	这个厨师是能干的。	entailment
