premise	hypothesis	label
这幅画是我所见过最新颖的画。	这幅画是世界上最新颖的画。	not_entailment
这幅画是世界上最新颖的画。	这幅画是我所见过最新颖的画。	entailment
这底部是我所见过最脆弱的底部。	这底部是世界上最脆弱的底部。	not_entailment
这底部是世界上最脆弱的底部。	这底部是我所见过最脆弱的底部。	entailment
这个过程是我所见过最简单的过程。	这个过程是世界上最简单的过程。	not_entailment
这个过程是世界上最简单的过程。	这个过程是我所见过最简单的过程。	entailment
这条短信是我所见过最特殊的短信。	这条短信是世界上最特殊的短信。	not_entailment
这条短信是世界上最特殊的短信。	这条短信是我所见过最特殊的短信。	entailment
这位金发女郎是我所见过最高大的金发女郎。	这位金发女郎是世界上最高大的金发女郎。	not_entailment
这位金发女郎是世界上最高大的金发女郎。	这位金发女郎是我所见过最高大的金发女郎。	entailment
这个海滩是我所见过最狭窄的海滩。	这个海滩是世界上最狭窄的海滩。	not_entailment
这个海滩是世界上最狭窄的海滩。	这个海滩是我所见过最狭窄的海滩。	entailment
这个问题是我所见过最严重的问题。	这个问题是世界上最严重的问题。	not_entailment
这个问题是世界上最严重的问题。	这个问题是我所见过最严重的问题。	entailment
这个气氛是我所见过最糟糕的气氛。	这个气氛是世界上最糟糕的气氛。	not_entailment
这个气氛是世界上最糟糕的气氛。	这个气氛是我所见过最糟糕的气氛。	entailment
这个缸是我所见过最矮小的缸。	这个缸是世界上最矮小的缸。	not_entailment
这个缸是世界上最矮小的缸。	这个缸是我所见过最矮小的缸。	entailment
这份工作是我所见过最危险的工作。	这份工作是世界上最危险的工作。	not_entailment
这份工作是世界上最危险的工作。	这份工作是我所见过最危险的工作。	entailment
这个甲板是我所见过最狭窄的甲板。	这个甲板是世界上最狭窄的甲板。	not_entailment
这个甲板是世界上最狭窄的甲板。	这个甲板是我所见过最狭窄的甲板。	entailment
这条小溪是我所见过最平静的小溪。	这条小溪是世界上最平静的小溪。	not_entailment
这条小溪是世界上最平静的小溪。	这条小溪是我所见过最平静的小溪。	entailment
这条新闻是我所见过最热闹的新闻。	这条新闻是世界上最热闹的新闻。	not_entailment
这条新闻是世界上最热闹的新闻。	这条新闻是我所见过最热闹的新闻。	entailment
这场比赛是我所见过最肮脏的比赛。	这场比赛是世界上最肮脏的比赛。	not_entailment
这场比赛是世界上最肮脏的比赛。	这场比赛是我所见过最肮脏的比赛。	entailment
这个市场是我所见过最火热的市场。	这个市场是世界上最火热的市场。	not_entailment
这个市场是世界上最火热的市场。	这个市场是我所见过最火热的市场。	entailment
这位公爵是我所见过最温柔的公爵。	这位公爵是世界上最温柔的公爵。	not_entailment
这位公爵是世界上最温柔的公爵。	这位公爵是我所见过最温柔的公爵。	entailment
这个结果是我所见过最奇怪的结果。	这个结果是世界上最奇怪的结果。	not_entailment
这个结果是世界上最奇怪的结果。	这个结果是我所见过最奇怪的结果。	entailment
这种货币是我所见过最稀少的货币。	这种货币是世界上最稀少的货币。	not_entailment
这种货币是世界上最稀少的货币。	这种货币是我所见过最稀少的货币。	entailment
这间别墅是我所见过最高大的别墅。	这间别墅是世界上最高大的别墅。	not_entailment
这间别墅是世界上最高大的别墅。	这间别墅是我所见过最高大的别墅。	entailment
这个挑战是我所见过最困难的挑战。	这个挑战是世界上最困难的挑战。	not_entailment
这个挑战是世界上最困难的挑战。	这个挑战是我所见过最困难的挑战。	entailment
这片网络是我所见过最肮脏的网络。	这片网络是世界上最肮脏的网络。	not_entailment
这片网络是世界上最肮脏的网络。	这片网络是我所见过最肮脏的网络。	entailment
这所学校是我所见过最古老的学校。	这所学校是世界上最古老的学校。	not_entailment
这所学校是世界上最古老的学校。	这所学校是我所见过最古老的学校。	entailment
这个选择是我所见过最简单的选择。	这个选择是世界上最简单的选择。	not_entailment
这个选择是世界上最简单的选择。	这个选择是我所见过最简单的选择。	entailment
这个极限是我所见过最确定的极限。	这个极限是世界上最确定的极限。	not_entailment
这个极限是世界上最确定的极限。	这个极限是我所见过最确定的极限。	entailment
这个城市是我所见过最肮脏的城市。	这个城市是世界上最肮脏的城市。	not_entailment
这个城市是世界上最肮脏的城市。	这个城市是我所见过最肮脏的城市。	entailment
这个基础设施是我所见过最糟糕的基础设施。	这个基础设施是世界上最糟糕的基础设施。	not_entailment
这个基础设施是世界上最糟糕的基础设施。	这个基础设施是我所见过最糟糕的基础设施。	entailment
这市场是我所见过最强劲的市场。	这市场是世界上最强劲的市场。	not_entailment
这市场是世界上最强劲的市场。	这市场是我所见过最强劲的市场。	entailment
这封信是我所见过最冗长的信。	这封信是世界上最冗长的信。	not_entailment
这封信是世界上最冗长的信。	这封信是我所见过最冗长的信。	entailment
这阵雨是我所见过最炎热的雨。	这阵雨是世界上最炎热的雨。	not_entailment
这阵雨是世界上最炎热的雨。	这阵雨是我所见过最炎热的雨。	entailment
这个市场是我所见过最平静的市场。	这个市场是世界上最平静的市场。	not_entailment
这个市场是世界上最平静的市场。	这个市场是我所见过最平静的市场。	entailment
这种方式是我所见过最方便的方式。	这种方式是世界上最方便的方式。	not_entailment
这种方式是世界上最方便的方式。	这种方式是我所见过最方便的方式。	entailment
这间别墅是我所见过最昂贵的别墅。	这间别墅是世界上最昂贵的别墅。	not_entailment
这间别墅是世界上最昂贵的别墅。	这间别墅是我所见过最昂贵的别墅。	entailment
这个住宿是我所见过最摩登的住宿。	这个住宿是世界上最摩登的住宿。	not_entailment
这个住宿是世界上最摩登的住宿。	这个住宿是我所见过最摩登的住宿。	entailment
这里的面貌是我所见过最贫穷的面貌。	这里的面貌是世界上最贫穷的面貌。	not_entailment
这里的面貌是世界上最贫穷的面貌。	这里的面貌是我所见过最贫穷的面貌。	entailment
这里的空气是我所见过最纯净的空气。	这里的空气是世界上最纯净的空气。	not_entailment
这里的空气是世界上最纯净的空气。	这里的空气是我所见过最纯净的空气。	entailment
这位美食家是我所见过最年轻的美食家。	这位美食家是世界上最年轻的美食家。	not_entailment
这位美食家是世界上最年轻的美食家。	这位美食家是我所见过最年轻的美食家。	entailment
这个浴室是我所见过最干净的浴室。	这个浴室是世界上最干净的浴室。	not_entailment
这个浴室是世界上最干净的浴室。	这个浴室是我所见过最干净的浴室。	entailment
这片皮革是我所见过最光滑的皮革。	这片皮革是世界上最光滑的皮革。	not_entailment
这片皮革是世界上最光滑的皮革。	这片皮革是我所见过最光滑的皮革。	entailment
这灯光是我所见过最纯净的灯光。	这灯光是世界上最纯净的灯光。	not_entailment
这灯光是世界上最纯净的灯光。	这灯光是我所见过最纯净的灯光。	entailment
这个玻璃杯是我所见过最干净的玻璃杯。	这个玻璃杯是世界上最干净的玻璃杯。	not_entailment
这个玻璃杯是世界上最干净的玻璃杯。	这个玻璃杯是我所见过最干净的玻璃杯。	entailment
这音乐是我所见过最丰富的音乐。	这音乐是世界上最丰富的音乐。	not_entailment
这音乐是世界上最丰富的音乐。	这音乐是我所见过最丰富的音乐。	entailment
这片海岸是我所见过最寒冷的海岸。	这片海岸是世界上最寒冷的海岸。	not_entailment
这片海岸是世界上最寒冷的海岸。	这片海岸是我所见过最寒冷的海岸。	entailment
这个宠物是我所见过最健康的宠物。	这个宠物是世界上最健康的宠物。	not_entailment
这个宠物是世界上最健康的宠物。	这个宠物是我所见过最健康的宠物。	entailment
这片小树林是我所见过最朦胧的小树林。	这片小树林是世界上最朦胧的小树林。	not_entailment
这片小树林是世界上最朦胧的小树林。	这片小树林是我所见过最朦胧的小树林。	entailment
这种反应是我所见过最反常的反应。	这种反应是世界上最反常的反应。	not_entailment
这种反应是世界上最反常的反应。	这种反应是我所见过最反常的反应。	entailment
这个结局是我所见过最异常的结局。	这个结局是世界上最异常的结局。	not_entailment
这个结局是世界上最异常的结局。	这个结局是我所见过最异常的结局。	entailment
这种酱汁是我所见过最辛辣的酱汁。	这种酱汁是世界上最辛辣的酱汁。	not_entailment
这种酱汁是世界上最辛辣的酱汁。	这种酱汁是我所见过最辛辣的酱汁。	entailment
这个角是我所见过最奇怪的角。	这个角是世界上最奇怪的角。	not_entailment
这个角是世界上最奇怪的角。	这个角是我所见过最奇怪的角。	entailment
这个小镇是我所见过最遥远的小镇。	这个小镇是世界上最遥远的小镇。	not_entailment
这个小镇是世界上最遥远的小镇。	这个小镇是我所见过最遥远的小镇。	entailment
这位猎人是我所见过最饥饿的猎人。	这位猎人是世界上最饥饿的猎人。	not_entailment
这位猎人是世界上最饥饿的猎人。	这位猎人是我所见过最饥饿的猎人。	entailment
这个味道是我所见过最熟悉的味道。	这个味道是世界上最熟悉的味道。	not_entailment
这个味道是世界上最熟悉的味道。	这个味道是我所见过最熟悉的味道。	entailment
这颠倒是我所见过最反常的颠倒。	这颠倒是世界上最反常的颠倒。	not_entailment
这颠倒是世界上最反常的颠倒。	这颠倒是我所见过最反常的颠倒。	entailment
这杯咖啡是我所见过最难喝的咖啡。	这杯咖啡是世界上最难喝的咖啡。	not_entailment
这杯咖啡是世界上最难喝的咖啡。	这杯咖啡是我所见过最难喝的咖啡。	entailment
这个声音是我所见过最熟悉的声音。	这个声音是世界上最熟悉的声音。	not_entailment
这个声音是世界上最熟悉的声音。	这个声音是我所见过最熟悉的声音。	entailment
这里的太阳是我所见过最炎热的太阳。	这里的太阳是世界上最炎热的太阳。	not_entailment
这里的太阳是世界上最炎热的太阳。	这里的太阳是我所见过最炎热的太阳。	entailment
这只球队是我所见过最健康的球队。	这只球队是世界上最健康的球队。	not_entailment
这只球队是世界上最健康的球队。	这只球队是我所见过最健康的球队。	entailment
这个屋顶是我所见过最潮湿的屋顶。	这个屋顶是世界上最潮湿的屋顶。	not_entailment
这个屋顶是世界上最潮湿的屋顶。	这个屋顶是我所见过最潮湿的屋顶。	entailment
这个纪念品是我所见过最崭新的纪念品。	这个纪念品是世界上最崭新的纪念品。	not_entailment
这个纪念品是世界上最崭新的纪念品。	这个纪念品是我所见过最崭新的纪念品。	entailment
这个概率是我所见过最微小的概率。	这个概率是世界上最微小的概率。	not_entailment
这个概率是世界上最微小的概率。	这个概率是我所见过最微小的概率。	entailment
这个星球是我所见过最平坦的星球。	这个星球是世界上最平坦的星球。	not_entailment
这个星球是世界上最平坦的星球。	这个星球是我所见过最平坦的星球。	entailment
这种面包是我所见过最厚实的面包。	这种面包是世界上最厚实的面包。	not_entailment
这种面包是世界上最厚实的面包。	这种面包是我所见过最厚实的面包。	entailment
这个结论是我所见过最有趣的结论。	这个结论是世界上最有趣的结论。	not_entailment
这个结论是世界上最有趣的结论。	这个结论是我所见过最有趣的结论。	entailment
这心情是我所见过最沉重的心情。	这心情是世界上最沉重的心情。	not_entailment
这心情是世界上最沉重的心情。	这心情是我所见过最沉重的心情。	entailment
这个想法是我所见过最荒谬的想法。	这个想法是世界上最荒谬的想法。	not_entailment
这个想法是世界上最荒谬的想法。	这个想法是我所见过最荒谬的想法。	entailment
这匹马是我所见过最温柔的马。	这匹马是世界上最温柔的马。	not_entailment
这匹马是世界上最温柔的马。	这匹马是我所见过最温柔的马。	entailment
这理性是我所见过最模糊的理性。	这理性是世界上最模糊的理性。	not_entailment
这理性是世界上最模糊的理性。	这理性是我所见过最模糊的理性。	entailment
这个农场是我所见过最健康的农场。	这个农场是世界上最健康的农场。	not_entailment
这个农场是世界上最健康的农场。	这个农场是我所见过最健康的农场。	entailment
这个结果是我所见过最合适的结果。	这个结果是世界上最合适的结果。	not_entailment
这个结果是世界上最合适的结果。	这个结果是我所见过最合适的结果。	entailment
这位候选人是我所见过最独立的候选人。	这位候选人是世界上最独立的候选人。	not_entailment
这位候选人是世界上最独立的候选人。	这位候选人是我所见过最独立的候选人。	entailment
这项技术是我所见过最有趣的技术。	这项技术是世界上最有趣的技术。	not_entailment
这项技术是世界上最有趣的技术。	这项技术是我所见过最有趣的技术。	entailment
这条规定是我所见过最模糊的规定。	这条规定是世界上最模糊的规定。	not_entailment
这条规定是世界上最模糊的规定。	这条规定是我所见过最模糊的规定。	entailment
这空气是我所见过最浑浊的空气。	这空气是世界上最浑浊的空气。	not_entailment
这空气是世界上最浑浊的空气。	这空气是我所见过最浑浊的空气。	entailment
这个论点是我所见过最有力的论点。	这个论点是世界上最有力的论点。	not_entailment
这个论点是世界上最有力的论点。	这个论点是我所见过最有力的论点。	entailment
这辆车是我所见过最安全的车。	这辆车是世界上最安全的车。	not_entailment
这辆车是世界上最安全的车。	这辆车是我所见过最安全的车。	entailment
这里的气氛是我所见过最疯狂的气氛。	这里的气氛是世界上最疯狂的气氛。	not_entailment
这里的气氛是世界上最疯狂的气氛。	这里的气氛是我所见过最疯狂的气氛。	entailment
这个翻译是我所见过最直接的翻译。	这个翻译是世界上最直接的翻译。	not_entailment
这个翻译是世界上最直接的翻译。	这个翻译是我所见过最直接的翻译。	entailment
这支球队是我所见过最年轻的球队。	这支球队是世界上最年轻的球队。	not_entailment
这支球队是世界上最年轻的球队。	这支球队是我所见过最年轻的球队。	entailment
这一幕是我所见过最奇怪的一幕。	这一幕是世界上最奇怪的一幕。	not_entailment
这一幕是世界上最奇怪的一幕。	这一幕是我所见过最奇怪的一幕。	entailment
这位医生是我所见过最病重的医生。	这位医生是世界上最病重的医生。	not_entailment
这位医生是世界上最病重的医生。	这位医生是我所见过最病重的医生。	entailment
这只狗是我所见过最年迈的狗。	这只狗是世界上最年迈的狗。	not_entailment
这只狗是世界上最年迈的狗。	这只狗是我所见过最年迈的狗。	entailment
这个港是我所见过最宽阔的港。	这个港是世界上最宽阔的港。	not_entailment
这个港是世界上最宽阔的港。	这个港是我所见过最宽阔的港。	entailment
这个海岸是我所见过最遥远的海岸。	这个海岸是世界上最遥远的海岸。	not_entailment
这个海岸是世界上最遥远的海岸。	这个海岸是我所见过最遥远的海岸。	entailment
这个星球是我所见过最艰苦的星球。	这个星球是世界上最艰苦的星球。	not_entailment
这个星球是世界上最艰苦的星球。	这个星球是我所见过最艰苦的星球。	entailment
这份礼物是我所见过最纯洁的礼物。	这份礼物是世界上最纯洁的礼物。	not_entailment
这份礼物是世界上最纯洁的礼物。	这份礼物是我所见过最纯洁的礼物。	entailment
这个电流是我所见过最弱小的电流。	这个电流是世界上最弱小的电流。	not_entailment
这个电流是世界上最弱小的电流。	这个电流是我所见过最弱小的电流。	entailment
这个设备是我所见过最沉重的设备。	这个设备是世界上最沉重的设备。	not_entailment
这个设备是世界上最沉重的设备。	这个设备是我所见过最沉重的设备。	entailment
这个花店是我所见过最迷你的花店。	这个花店是世界上最迷你的花店。	not_entailment
这个花店是世界上最迷你的花店。	这个花店是我所见过最迷你的花店。	entailment
这天气是我所见过最特殊的天气。	这天气是世界上最特殊的天气。	not_entailment
这天气是世界上最特殊的天气。	这天气是我所见过最特殊的天气。	entailment
这个结局是我所见过最特别的结局。	这个结局是世界上最特别的结局。	not_entailment
这个结局是世界上最特别的结局。	这个结局是我所见过最特别的结局。	entailment
这天的欧元是我所见过最疲软的欧元。	这天的欧元是世界上最疲软的欧元。	not_entailment
这天的欧元是世界上最疲软的欧元。	这天的欧元是我所见过最疲软的欧元。	entailment
这位读者是我所见过最沉默的读者。	这位读者是世界上最沉默的读者。	not_entailment
这位读者是世界上最沉默的读者。	这位读者是我所见过最沉默的读者。	entailment
这个侏儒是我所见过最迷你的侏儒。	这个侏儒是世界上最迷你的侏儒。	not_entailment
这个侏儒是世界上最迷你的侏儒。	这个侏儒是我所见过最迷你的侏儒。	entailment
这真理是我所见过最反常的真理。	这真理是世界上最反常的真理。	not_entailment
这真理是世界上最反常的真理。	这真理是我所见过最反常的真理。	entailment
这条连裤袜是我所见过最古老的连裤袜。	这条连裤袜是世界上最古老的连裤袜。	not_entailment
这条连裤袜是世界上最古老的连裤袜。	这条连裤袜是我所见过最古老的连裤袜。	entailment
这部电影是我所见过最无声的电影。	这部电影是世界上最无声的电影。	not_entailment
这部电影是世界上最无声的电影。	这部电影是我所见过最无声的电影。	entailment
这个消息是我所见过最残酷的消息。	这个消息是世界上最残酷的消息。	not_entailment
这个消息是世界上最残酷的消息。	这个消息是我所见过最残酷的消息。	entailment
这个环境是我所见过最糟糕的环境。	这个环境是世界上最糟糕的环境。	not_entailment
这个环境是世界上最糟糕的环境。	这个环境是我所见过最糟糕的环境。	entailment
这次狂欢是我所见过最危险的狂欢。	这次狂欢是世界上最危险的狂欢。	not_entailment
这次狂欢是世界上最危险的狂欢。	这次狂欢是我所见过最危险的狂欢。	entailment
这种碳粉是我所见过最特殊的碳粉。	这种碳粉是世界上最特殊的碳粉。	not_entailment
这种碳粉是世界上最特殊的碳粉。	这种碳粉是我所见过最特殊的碳粉。	entailment
这个房子是我所见过最伟大的房子。	这个房子是世界上最伟大的房子。	not_entailment
这个房子是世界上最伟大的房子。	这个房子是我所见过最伟大的房子。	entailment
这个灵魂是我所见过最纯洁的灵魂。	这个灵魂是世界上最纯洁的灵魂。	not_entailment
这个灵魂是世界上最纯洁的灵魂。	这个灵魂是我所见过最纯洁的灵魂。	entailment
这个故事是我所见过最奇怪的故事。	这个故事是世界上最奇怪的故事。	not_entailment
这个故事是世界上最奇怪的故事。	这个故事是我所见过最奇怪的故事。	entailment
这条路线是我所见过最笔直的路线。	这条路线是世界上最笔直的路线。	not_entailment
这条路线是世界上最笔直的路线。	这条路线是我所见过最笔直的路线。	entailment
这个问题是我所见过最清晰的问题。	这个问题是世界上最清晰的问题。	not_entailment
这个问题是世界上最清晰的问题。	这个问题是我所见过最清晰的问题。	entailment
这个功能是我所见过最正常的功能。	这个功能是世界上最正常的功能。	not_entailment
这个功能是世界上最正常的功能。	这个功能是我所见过最正常的功能。	entailment
这种概念是我所见过最摩登的概念。	这种概念是世界上最摩登的概念。	not_entailment
这种概念是世界上最摩登的概念。	这种概念是我所见过最摩登的概念。	entailment
这互联网是我所见过最困难的互联网。	这互联网是世界上最困难的互联网。	not_entailment
这互联网是世界上最困难的互联网。	这互联网是我所见过最困难的互联网。	entailment
这个杂技演员是我所见过最年轻的杂技演员。	这个杂技演员是世界上最年轻的杂技演员。	not_entailment
这个杂技演员是世界上最年轻的杂技演员。	这个杂技演员是我所见过最年轻的杂技演员。	entailment
这市场是我所见过最健康的市场。	这市场是世界上最健康的市场。	not_entailment
这市场是世界上最健康的市场。	这市场是我所见过最健康的市场。	entailment
这次伤害是我所见过最深刻的伤害。	这次伤害是世界上最深刻的伤害。	not_entailment
这次伤害是世界上最深刻的伤害。	这次伤害是我所见过最深刻的伤害。	entailment
这个防守是我所见过最弱小的防守。	这个防守是世界上最弱小的防守。	not_entailment
这个防守是世界上最弱小的防守。	这个防守是我所见过最弱小的防守。	entailment
这种玻璃是我所见过最沉重的玻璃。	这种玻璃是世界上最沉重的玻璃。	not_entailment
这种玻璃是世界上最沉重的玻璃。	这种玻璃是我所见过最沉重的玻璃。	entailment
这个范围是我所见过最模糊的范围。	这个范围是世界上最模糊的范围。	not_entailment
这个范围是世界上最模糊的范围。	这个范围是我所见过最模糊的范围。	entailment
这片空气是我所见过最粗糙的空气。	这片空气是世界上最粗糙的空气。	not_entailment
这片空气是世界上最粗糙的空气。	这片空气是我所见过最粗糙的空气。	entailment
这次休息是我所见过最困难的休息。	这次休息是世界上最困难的休息。	not_entailment
这次休息是世界上最困难的休息。	这次休息是我所见过最困难的休息。	entailment
这个事件是我所见过最确定的事件。	这个事件是世界上最确定的事件。	not_entailment
这个事件是世界上最确定的事件。	这个事件是我所见过最确定的事件。	entailment
这块地板是我所见过最光滑的地板。	这块地板是世界上最光滑的地板。	not_entailment
这块地板是世界上最光滑的地板。	这块地板是我所见过最光滑的地板。	entailment
这张桌子是我所见过最干净的桌子。	这张桌子是世界上最干净的桌子。	not_entailment
这张桌子是世界上最干净的桌子。	这张桌子是我所见过最干净的桌子。	entailment
这前景是我所见过最黯淡的前景。	这前景是世界上最黯淡的前景。	not_entailment
这前景是世界上最黯淡的前景。	这前景是我所见过最黯淡的前景。	entailment
这位国王是我所见过最饥饿的国王。	这位国王是世界上最饥饿的国王。	not_entailment
这位国王是世界上最饥饿的国王。	这位国王是我所见过最饥饿的国王。	entailment
这结果是我所见过最确定的结果。	这结果是世界上最确定的结果。	not_entailment
这结果是世界上最确定的结果。	这结果是我所见过最确定的结果。	entailment
这个联盟是我所见过最弱小的联盟。	这个联盟是世界上最弱小的联盟。	not_entailment
这个联盟是世界上最弱小的联盟。	这个联盟是我所见过最弱小的联盟。	entailment
这个球是我所见过最肮脏的球。	这个球是世界上最肮脏的球。	not_entailment
这个球是世界上最肮脏的球。	这个球是我所见过最肮脏的球。	entailment
这片沙子是我所见过最干燥的沙子。	这片沙子是世界上最干燥的沙子。	not_entailment
这片沙子是世界上最干燥的沙子。	这片沙子是我所见过最干燥的沙子。	entailment
这未来是我所见过最富有的未来。	这未来是世界上最富有的未来。	not_entailment
这未来是世界上最富有的未来。	这未来是我所见过最富有的未来。	entailment
这里的人是我所见过最健康的人。	这里的人是世界上最健康的人。	not_entailment
这里的人是世界上最健康的人。	这里的人是我所见过最健康的人。	entailment
这条小巷是我所见过最宽阔的小巷。	这条小巷是世界上最宽阔的小巷。	not_entailment
这条小巷是世界上最宽阔的小巷。	这条小巷是我所见过最宽阔的小巷。	entailment
这个承诺是我所见过最荒谬的承诺。	这个承诺是世界上最荒谬的承诺。	not_entailment
这个承诺是世界上最荒谬的承诺。	这个承诺是我所见过最荒谬的承诺。	entailment
这天气是我所见过最舒适的天气。	这天气是世界上最舒适的天气。	not_entailment
这天气是世界上最舒适的天气。	这天气是我所见过最舒适的天气。	entailment
这块汞是我所见过最不纯的汞。	这块汞是世界上最不纯的汞。	not_entailment
这块汞是世界上最不纯的汞。	这块汞是我所见过最不纯的汞。	entailment
这个后背是我所见过最笔直的背。	这个后背是世界上最笔直的背。	not_entailment
这个后背是世界上最笔直的背。	这个后背是我所见过最笔直的背。	entailment
这片海滩是我所见过最美丽的海滩。	这片海滩是世界上最美丽的海滩。	not_entailment
这片海滩是世界上最美丽的海滩。	这片海滩是我所见过最美丽的海滩。	entailment
这个案子是我所见过最困难的案子。	这个案子是世界上最困难的案子。	not_entailment
这个案子是世界上最困难的案子。	这个案子是我所见过最困难的案子。	entailment
这部电影是我所见过最奇怪的电影。	这部电影是世界上最奇怪的电影。	not_entailment
这部电影是世界上最奇怪的电影。	这部电影是我所见过最奇怪的电影。	entailment
这个部落是我所见过最古老的部落。	这个部落是世界上最古老的部落。	not_entailment
这个部落是世界上最古老的部落。	这个部落是我所见过最古老的部落。	entailment
这位老师是我所见过最沉默的老师。	这位老师是世界上最沉默的老师。	not_entailment
这位老师是世界上最沉默的老师。	这位老师是我所见过最沉默的老师。	entailment
这个孩子是我所见过最富有的孩子。	这个孩子是世界上最富有的孩子。	not_entailment
这个孩子是世界上最富有的孩子。	这个孩子是我所见过最富有的孩子。	entailment
这次选择是我所见过最困难的选择。	这次选择是世界上最困难的选择。	not_entailment
这次选择是世界上最困难的选择。	这次选择是我所见过最困难的选择。	entailment
这次再融资是我所见过最完整的再融资。	这次再融资是世界上最完整的再融资。	not_entailment
这次再融资是世界上最完整的再融资。	这次再融资是我所见过最完整的再融资。	entailment
这条大街是我所见过最狭窄的大街。	这条大街是世界上最狭窄的大街。	not_entailment
这条大街是世界上最狭窄的大街。	这条大街是我所见过最狭窄的大街。	entailment
这欲望是我所见过最强烈的欲望。	这欲望是世界上最强烈的欲望。	not_entailment
这欲望是世界上最强烈的欲望。	这欲望是我所见过最强烈的欲望。	entailment
这根磅秤是我所见过最正常的磅秤。	这根磅秤是世界上最正常的磅秤。	not_entailment
这根磅秤是世界上最正常的磅秤。	这根磅秤是我所见过最正常的磅秤。	entailment
这种奶油是我所见过最稀薄的奶油。	这种奶油是世界上最稀薄的奶油。	not_entailment
这种奶油是世界上最稀薄的奶油。	这种奶油是我所见过最稀薄的奶油。	entailment
这种陶器是我所见过最合适的陶器。	这种陶器是世界上最合适的陶器。	not_entailment
这种陶器是世界上最合适的陶器。	这种陶器是我所见过最合适的陶器。	entailment
这个靶子是我所见过最清晰的靶子。	这个靶子是世界上最清晰的靶子。	not_entailment
这个靶子是世界上最清晰的靶子。	这个靶子是我所见过最清晰的靶子。	entailment
这个边缘是我所见过最粗糙的边缘。	这个边缘是世界上最粗糙的边缘。	not_entailment
这个边缘是世界上最粗糙的边缘。	这个边缘是我所见过最粗糙的边缘。	entailment
这趟旅程是我所见过最遥远的旅程。	这趟旅程是世界上最遥远的旅程。	not_entailment
这趟旅程是世界上最遥远的旅程。	这趟旅程是我所见过最遥远的旅程。	entailment
这个婴儿是我所见过最健康的婴儿。	这个婴儿是世界上最健康的婴儿。	not_entailment
这个婴儿是世界上最健康的婴儿。	这个婴儿是我所见过最健康的婴儿。	entailment
这种陶器是我所见过最迷你的陶器。	这种陶器是世界上最迷你的陶器。	not_entailment
这种陶器是世界上最迷你的陶器。	这种陶器是我所见过最迷你的陶器。	entailment
这气候是我所见过最糟糕的气候。	这气候是世界上最糟糕的气候。	not_entailment
这气候是世界上最糟糕的气候。	这气候是我所见过最糟糕的气候。	entailment
这瓶水是我所见过最纯净的水。	这瓶水是世界上最纯净的水。	not_entailment
这瓶水是世界上最纯净的水。	这瓶水是我所见过最纯净的水。	entailment
这个披萨是我所见过最美味的披萨。	这个披萨是世界上最美味的披萨。	not_entailment
这个披萨是世界上最美味的披萨。	这个披萨是我所见过最美味的披萨。	entailment
这种植物是我所见过最健康的植物。	这种植物是世界上最健康的植物。	not_entailment
这种植物是世界上最健康的植物。	这种植物是我所见过最健康的植物。	entailment
这个大脑是我所见过最特别的大脑。	这个大脑是世界上最特别的大脑。	not_entailment
这个大脑是世界上最特别的大脑。	这个大脑是我所见过最特别的大脑。	entailment
这个铁匠是我所见过最年轻的铁匠。	这个铁匠是世界上最年轻的铁匠。	not_entailment
这个铁匠是世界上最年轻的铁匠。	这个铁匠是我所见过最年轻的铁匠。	entailment
这次新闻是我所见过最无聊的新闻。	这次新闻是世界上最无聊的新闻。	not_entailment
这次新闻是世界上最无聊的新闻。	这次新闻是我所见过最无聊的新闻。	entailment
这种情况是我所见过最困难的情况。	这种情况是世界上最困难的情况。	not_entailment
这种情况是世界上最困难的情况。	这种情况是我所见过最困难的情况。	entailment
这现实是我所见过最清晰的现实。	这现实是世界上最清晰的现实。	not_entailment
这现实是世界上最清晰的现实。	这现实是我所见过最清晰的现实。	entailment
这个收藏品是我所见过最完整的收藏品。	这个收藏品是世界上最完整的收藏品。	not_entailment
这个收藏品是世界上最完整的收藏品。	这个收藏品是我所见过最完整的收藏品。	entailment
这个民族是我所见过最饥饿的民族。	这个民族是世界上最饥饿的民族。	not_entailment
这个民族是世界上最饥饿的民族。	这个民族是我所见过最饥饿的民族。	entailment
这星球是我所见过最特殊的星球。	这星球是世界上最特殊的星球。	not_entailment
这星球是世界上最特殊的星球。	这星球是我所见过最特殊的星球。	entailment
这次目标是我所见过最明确的目标。	这次目标是世界上最明确的目标。	not_entailment
这次目标是世界上最明确的目标。	这次目标是我所见过最明确的目标。	entailment
这个消息是我所见过最糟糕的消息。	这个消息是世界上最糟糕的消息。	not_entailment
这个消息是世界上最糟糕的消息。	这个消息是我所见过最糟糕的消息。	entailment
这个董事会是我所见过最独立的董事会。	这个董事会是世界上最独立的董事会。	not_entailment
这个董事会是世界上最独立的董事会。	这个董事会是我所见过最独立的董事会。	entailment
这个氛围是我所见过最特殊的氛围。	这个氛围是世界上最特殊的氛围。	not_entailment
这个氛围是世界上最特殊的氛围。	这个氛围是我所见过最特殊的氛围。	entailment
这个开端是我所见过最崭新的开端。	这个开端是世界上最崭新的开端。	not_entailment
这个开端是世界上最崭新的开端。	这个开端是我所见过最崭新的开端。	entailment
这个家庭是我所见过最健康的家庭。	这个家庭是世界上最健康的家庭。	not_entailment
这个家庭是世界上最健康的家庭。	这个家庭是我所见过最健康的家庭。	entailment
