premise	hypothesis	label
气氛相对适宜。	气氛适宜。	not_entailment
颈部是直的。	颈部相对较直。	entailment
颈部相对较直。	颈部是直的。	not_entailment
该粉末是纯的。	该粉末相对纯净。	entailment
该粉末相对纯净。	该粉末是纯净的。	not_entailment
核心很强大。	核心相对较强。	entailment
核心相对较强大。	核心很强大。	not_entailment
云层很厚。	云层相对较厚。	entailment
云层比较厚。	云层很厚。	not_entailment
英联邦很有趣。	英联邦相当有趣。	entailment
英联邦相对而言很有意思。	英联邦很有趣。	not_entailment
司机安然无恙。	司机相对安全。	entailment
司机相对安全。	司机安全。	not_entailment
这个词很廉价。	这个词相对便宜。	entailment
这个词相对便宜。	这个词很廉价。	not_entailment
薪水不错。	薪水相对不错。	entailment
薪水相对不错。	薪水不错。	not_entailment
这种做法是可以接受的。	这种做法相对可以接受。	entailment
这种做法相对可以接受。	这种做法是可以接受的。	not_entailment
这只鸟很健康。	这只鸟相对健康。	entailment
这只鸟相对健康。	这只鸟很健康。	not_entailment
这些建筑风格相似。	这些建筑风格相对相似。	entailment
这些建筑风格相对相似。	建筑风格相似。	not_entailment
天气不确定。	天气相对不确定。	entailment
天气相对不确定。	天气不确定。	not_entailment
这个想法很有趣。	这个想法相当有趣。	entailment
这个想法相对有趣。	这个想法很有趣。	not_entailment
气氛很浓厚。	大气相对较厚。	entailment
大气相对较厚。	气氛很浓厚。	not_entailment
钓鱼情况不好。	钓鱼的情况相对较差。	entailment
钓鱼的情况相对糟糕。	捕鱼情况很糟。	not_entailment
这个工作室很现代化。	这个工作室相对较为现代。	entailment
这个工作室相对比较现代。	这个工作室很现代。	not_entailment
回报率很低。	回报相对较低。	entailment
回报相对较低。	回报率很低。	not_entailment
这件内衣是新的。	这个内衣相对较新。	entailment
这个内衣相对比较新。	这件内衣是新的。	not_entailment
土壤是纯净的。	土壤相对纯净。	entailment
土壤相对纯净。	土壤是纯净的。	not_entailment
世界很短暂。	世界相对短暂。	entailment
世界相对而言是短暂的。	世界很短暂。	not_entailment
孩子很安全。	这个孩子相对安全。	entailment
这个孩子相对安全。	孩子是安全的。	not_entailment
这条路线很容易。	这条路线相对容易。	entailment
这条路线相对容易。	这条路很容易。	not_entailment
这条曲线是直的。	这条曲线相对较为平直。	entailment
这条曲线相对较为平直。	这条曲线是直的。	not_entailment
这根电线是直的。	这根电线相当直。	entailment
这根电线相当直。	这根电线是直的。	not_entailment
产量很低。	产量相对较低。	entailment
产量相对较低。	产量很低。	not_entailment
这条路很长。	步行路程相对较长。	entailment
这段路程相对较长。	这条路很长。	not_entailment
这个系统出故障了。	这个系统相当不稳定。	entailment
该系统相对病态。	系统出现问题了。	not_entailment
保费较低。	保费相对较低。	entailment
该保险费相对较低。	保费很低。	not_entailment
其余都是脂肪。	其余的相对而言比较肥。	entailment
其余的相对较肥。	其余的是脂肪。	not_entailment
这个季节还早。	这个季节还相对较早。	entailment
这个季节还相对较早。	这个季节还早。	not_entailment
这个故事很好。	这个故事相对不错。	entailment
这个故事相对不错。	这个故事很好。	not_entailment
轴是直的。	轴线相对较为笔直。	entailment
轴线相对较为笔直。	轴是直的。	not_entailment
开头是艰难的。	开头相对较粗糙。	entailment
开头相对粗糙。	开头很艰难。	not_entailment
结论是可接受的。	结论相对可以接受。	entailment
结论相对可以接受。	结论是可接受的。	not_entailment
趋势较弱。	这个趋势相对较弱。	entailment
这一趋势相对较弱。	趋势较弱。	not_entailment
位置不确定。	位置相对不确定。	entailment
位置相对不确定。	位置不确定。	not_entailment
景色很有趣。	这个景色相对有趣。	entailment
这个景色相当有趣。	景色很有趣。	not_entailment
这个幽默很温和。	这个幽默相当温和。	entailment
这个幽默相对温和。	幽默温和。	not_entailment
甲板很浅。	甲板相对较浅。	entailment
甲板相对较浅。	甲板很浅。	not_entailment
这些评价很有说服力。	这些证明材料相当有力。	entailment
这些评价相当有力。	该证词很有说服力。	not_entailment
这个实验是可行的。	这个实验相对而言是可行的。	entailment
这个实验相对而言是可行的。	这个实验是可行的。	not_entailment
尾巴很肥。	尾巴相对较粗。	entailment
尾巴相对较粗。	尾巴很肥。	not_entailment
该语言是合适的。	该语言相对较为合适。	entailment
该语言相对适宜。	该语言是合适的。	not_entailment
世界很昂贵。	世界相对昂贵。	entailment
世界相对昂贵。	世界是昂贵的。	not_entailment
大海病了。	大海相对而言是病态的。	entailment
大海相对而言是病态的。	大海病了。	not_entailment
信使很直接。	信使相对直接。	entailment
信使相对直接。	信使很直接。	not_entailment
沙子很深。	沙子相对较深。	entailment
沙子相对较深。	沙子很深。	not_entailment
这只老鼠生病了。	这只老鼠相对而言病得较重。	entailment
这只老鼠相对而言病得比较重。	这只老鼠病了。	not_entailment
地球很古老。	地球相对而言较为古老。	entailment
地球相对而言是古老的。	地球很古老。	not_entailment
机会很小。	几率相对较小。	entailment
几率相对较小。	机会很小。	not_entailment
这块石头很重。	这块石头相对较重。	entailment
这块石头相对比较重。	这块石头很重。	not_entailment
蒸汽很浓。	蒸汽相对较浓。	entailment
蒸汽相对较浓。	蒸汽很浓。	not_entailment
这座小山是平坦的。	这个小山相对平坦。	entailment
这个小山丘相对较为平坦。	这座山丘很平坦。	not_entailment
这个写作很糟糕。	这个写作相对来说较差。	entailment
这个写作相当差。	这个写作很糟糕。	not_entailment
海浪汹涌。	海浪相对较大。	entailment
海浪相对较大。	海浪汹涌。	not_entailment
真相是危险的。	真相相对而言是危险的。	entailment
真相相对而言是危险的。	真相是危险的。	not_entailment
床铺整洁。	床铺相对整洁。	entailment
床铺相对整洁。	床铺整洁。	not_entailment
铁匠很年轻。	这个铁匠相对年轻。	entailment
铁匠相对年轻。	铁匠很年轻。	not_entailment
音乐静止了。	音乐相对较为安静。	entailment
音乐相对较为安静。	音乐静默了。	not_entailment
这个企业很健康。	这个生意相对健康。	entailment
这个生意相对健康。	生意状况良好。	not_entailment
日期不确定。	日期相对来说不确定。	entailment
日期相对来说不确定。	日期不确定。	not_entailment
精装本是新的。	精装版相对较新。	entailment
精装版相对较新。	精装本是新的。	not_entailment
景色清晰可见。	景色相对清晰。	entailment
景色相对清晰。	景色清晰可见。	not_entailment
总统病了。	总统病得相当严重。	entailment
总统病得相当严重。	总统病了。	not_entailment
交通很拥堵。	交通相对比较拥堵。	entailment
交通相对比较拥堵。	交通很拥堵。	not_entailment
这建筑风格很整洁。	这建筑相对整洁。	entailment
这些建筑风格相对整洁。	这建筑很雅致。	not_entailment
真相是丰富的。	真相相对丰富。	entailment
真相相对丰富。	真理是丰富的。	not_entailment
教练很开心。	教练相对比较满意。	entailment
教练相对比较满意。	教练很开心。	not_entailment
盐是纯净的。	盐相对纯净。	entailment
盐相对来说很纯净。	盐是纯净的。	not_entailment
芦苇很浅。	芦苇相对比较浅。	entailment
芦苇相对较为浅根。	芦苇很浅。	not_entailment
互联网很大。	互联网相对较大。	entailment
互联网相对较大。	互联网很大。	not_entailment
神谕很昂贵。	这个神谕相对昂贵。	entailment
这个神谕相对比较昂贵。	神谕很昂贵。	not_entailment
这个游戏很短暂。	这个游戏相对比较短。	entailment
这个游戏相对比较短。	这场比赛很短暂。	not_entailment
优势是确定无疑的。	优点是相对明确的。	entailment
优势是相对明确的。	优势是确定无疑的。	not_entailment
媒介是直接的。	媒介相对直接。	entailment
媒介相对直接。	媒介是直接的。	not_entailment
早晨很凉爽。	早晨相对凉爽。	entailment
早晨相对凉爽。	早晨很凉爽。	not_entailment
这种情况可以接受。	情况相对可以接受。	entailment
情况相对可以接受。	情况是可以接受的。	not_entailment
费用相似。	这个费用相对接近。	entailment
成本相对较为接近。	费用相似。	not_entailment
消费者很高兴。	消费者相对满意。	entailment
消费者相对满意。	消费者很开心。	not_entailment
这条路很远。	这条路相对较远。	entailment
这条路相对较远。	这条路很远。	not_entailment
前景不明朗。	前景相对不确定。	entailment
前景相对不确定。	前景不明朗。	not_entailment
这个房子很漂亮。	这个住房相当不错。	entailment
这个住房相当不错。	这套房子很不错。	not_entailment
气体很热。	气体相对较为热。	entailment
气体相对比较热。	气体很热。	not_entailment
心脏肥大。	心脏相对而言含有较多脂肪。	entailment
心脏相对而言含有较多脂肪。	心脏很肥沃。	not_entailment
政府病了。	政府相对病态。	entailment
政府相对病态。	政府病了。	not_entailment
奖品很丰厚。	这个奖品相对较大。	entailment
这个奖品相对较大。	奖品很丰厚。	not_entailment
外表很整洁。	这个样子相对整洁。	entailment
这个造型相对整洁。	看上去很整洁。	not_entailment
世界一片寂静。	世界相对安静。	entailment
世界相对寂静。	世界一片寂静。	not_entailment
该机制是相似的。	该机制相对相似。	entailment
该机制相对相似。	机制是类似的。	not_entailment
解决方案是可行的。	解决方案是相对可能的。	entailment
这个解决方案相对而言是可行的。	解决方案是可能的。	not_entailment
预测显示天气寒冷。	预测显示天气相对寒冷。	entailment
预报显示气温相对较低。	预测是寒冷的。	not_entailment
这个品牌是新的。	这个品牌相对较新。	entailment
这个品牌相对较新。	这个品牌是新的。	not_entailment
这个过程是相似的。	这个过程相对相似。	entailment
这个过程相对类似。	这个过程是相似的。	not_entailment
该过程已完成。	这个过程相对完整。	entailment
这个过程相对完整。	该过程已完成。	not_entailment
这个概念是新的。	这个概念相对较新。	entailment
这个概念相对较新。	这个概念是新的。	not_entailment
模拟已完成。	模拟相对完整。	entailment
模拟相对完整。	模拟已完成。	not_entailment
气体很浓。	气体相对较为浓稠。	entailment
气体相对较为浓稠。	气体很浓。	not_entailment
土壤深厚。	土壤相对较深。	entailment
土壤相对较深。	土壤很深。	not_entailment
纪念品很贵。	纪念品相对比较贵。	entailment
纪念品相对昂贵。	纪念品很贵。	not_entailment
策略很简单。	该策略相对简单。	entailment
这个策略相对简单。	策略很简单。	not_entailment
这个洞很大。	这个洞相对较大。	entailment
这个洞相对较大。	这个洞很大。	not_entailment
这个概念是原创的。	这个概念相对原创。	entailment
这个概念相对较为新颖。	这个创意是新颖的。	not_entailment
钢琴是静默的。	钢琴相对较为安静。	entailment
钢琴相对较为安静。	钢琴是静默的。	not_entailment
街道是湿的。	这条街道相对比较湿。	entailment
这条街相对比较湿。	街道是湿的。	not_entailment
沙漠很危险。	沙漠相对较为危险。	entailment
沙漠相对较为危险。	沙漠很危险。	not_entailment
这条线是直的。	这条线相对较为笔直。	entailment
这条线相对是直的。	这条线是直的。	not_entailment
该申请已完成。	该应用程序相对完整。	entailment
该应用程序相对完整。	该申请已完成。	not_entailment
这句话的意思很模糊。	这句话的意思比较模糊。	entailment
这句话的意思比较模糊。	这句话的意思很模糊。	not_entailment
音乐很酷。	这首音乐相对比较酷。	entailment
这首音乐相对比较酷。	这首音乐很酷。	not_entailment
这条路很宽。	这条路相对较为宽阔。	entailment
这条路相对较为宽阔。	这条路很宽。	not_entailment
这种情况是不可能的。	这种情况相对不可能。	entailment
这种情况相对不可能。	这种情况是不可能的。	not_entailment
尘土很厚。	尘土比较厚。	entailment
尘土相对较为浓厚。	尘土很厚。	not_entailment
该电视台是独立的。	该站相对独立。	entailment
该站相对独立。	该电视台是独立的。	not_entailment
这个选择很困难。	这个选择相对困难。	entailment
这个选择相对困难。	这个选择很困难。	not_entailment
最大值是可以接受的。	最大值相对可以接受。	entailment
最大值相对可以接受。	最大值是可以接受的。	not_entailment
循环已完成。	这个循环相对完整。	entailment
这个循环相对完整。	循环已完成。	not_entailment
游戏已完成。	这个游戏相对完整。	entailment
这个游戏相对完整。	游戏已完成。	not_entailment
地面是湿的。	地面相对潮湿。	entailment
地面相对湿润。	地面是湿的。	not_entailment
这个游泳池很深。	这个游泳池相对比较深。	entailment
这个游泳池相对较深。	这个泳池很深。	not_entailment
颈部很细。	颈部相对较细。	entailment
颈部相对较细。	颈部很细。	not_entailment
人口健康。	人口相对健康。	entailment
该人口相对健康。	人口健康。	not_entailment
这个时机很有趣。	这个时机相当有趣。	entailment
这个时机相当有趣。	这个时机很有趣。	not_entailment
湖水很清澈。	这个湖相对干净。	entailment
这个湖相对干净。	湖水很干净。	not_entailment
这个规模很小。	这个规模相对较小。	entailment
这个规模相对较小。	这个规模很小。	not_entailment
这个挑战很困难。	这个挑战相对困难。	entailment
这个挑战相对困难。	这个挑战很困难。	not_entailment
熊很虚弱。	这只熊相对比较弱。	entailment
熊相对比较弱。	这只熊很虚弱。	not_entailment
这座城市很远。	这个城市相对偏远。	entailment
这个城市相对偏远。	这个城市很远。	not_entailment
这个论点很有力。	这个论点相对较强。	entailment
这个论点相对较强。	这个论点很有力。	not_entailment
动作是直接的。	这个行为相对直接。	entailment
这个行为相对直接。	动作是直接的。	not_entailment
修复已完成。	修复工作相对完整。	entailment
修复工作相对完整。	修复已完成。	not_entailment
海洋是平坦的。	海洋相对平坦。	entailment
海洋相对平坦。	海洋是平坦的。	not_entailment
峡谷很高。	这个峡谷相当高。	entailment
这个峡谷相对较高。	这个峡谷很高。	not_entailment
这个行业病了。	这个行业相对较为疲软。	entailment
这个行业相对比较疲软。	这个行业生病了。	not_entailment
水平较低。	水平相对较低。	entailment
水平相对较低。	水平较低。	not_entailment
这个转变是深远的。	这个转变相对来说较为深刻。	entailment
这个转变相对来说较为深刻。	变化是深远的。	not_entailment
这个拟合不好。	拟合程度相对较差。	entailment
拟合程度相对较差。	这个拟合不好。	not_entailment
这件内衣是原创的。	这件内衣相当有原创性。	entailment
这件内衣相对较为新颖。	该内衣是原创的。	not_entailment
结果是不可能的。	结果几乎是不可能的。	entailment
结果几乎是不可能的。	结果是不可能的。	not_entailment
事实很简单。	事实相对简单。	entailment
事实相对简单。	事实很简单。	not_entailment
中间是平的。	中部相对平坦。	entailment
中部相对平坦。	中间是平坦的。	not_entailment
游猎是现代的。	游猎是比较现代的活动。	entailment
游猎相对较为现代。	这次旅行是现代的。	not_entailment
输出是可以接受的。	输出相对可以接受。	entailment
输出结果相对可以接受。	输出是可以接受的。	not_entailment
这条公路很窄。	这条公路相对狭窄。	entailment
这条公路相对狭窄。	这条公路很窄。	not_entailment
这个男人很危险。	这个男人相对而言较为危险。	entailment
这个男人相对比较危险。	这个男人很危险。	not_entailment
数学很简单。	数学相对简单。	entailment
数学相对简单。	数学很简单。	not_entailment
该区域很宽。	该区域相对较宽。	entailment
该区域相对较为宽广。	该区域很宽。	not_entailment
内部很光滑。	内部相对光滑。	entailment
内部相对光滑。	内部很光滑。	not_entailment
这个城市很大。	这座城市相对较大。	entailment
这个城市相对较大。	这个城市很大。	not_entailment
这个街区很危险。	这个街区相对较为危险。	entailment
这个街区相对来说比较危险。	这个街区很危险。	not_entailment
这个村庄很小。	这个村庄相对较小。	entailment
这个村庄相对较小。	这个村庄很小。	not_entailment
这个孩子很特别。	这个孩子相对特殊。	entailment
这个孩子相对特殊。	这个孩子很特别。	not_entailment
新闻界是独立的。	新闻界相对独立。	entailment
新闻界相对独立。	新闻界是独立的。	not_entailment
床单很干净。	床铺相对干净。	entailment
床铺相对干净。	床上用品很干净。	not_entailment
顺序是相似的。	顺序相对相似。	entailment
顺序相对相似。	顺序是相似的。	not_entailment
胜利者是确定无疑的。	获胜者相对确定。	entailment
胜利者相对确定。	胜利者是确定无疑的。	not_entailment
范围很窄。	范围相对狭窄。	entailment
范围相对较窄。	范围很窄。	not_entailment
该图片是原创的。	该图像相对原始。	entailment
该图像相对原始。	该图片是原创的。	not_entailment
这座城堡很古老。	这座城堡相对较为古老。	entailment
这座城堡相对较为古老。	这座城堡很古老。	not_entailment
目标已明确。	目标相对清晰。	entailment
目标相对清晰。	目标明确。	not_entailment
这个解决方案很有趣。	这个解决方案相当有趣。	entailment
这个解决方案相当有趣。	这个解决方案很有趣。	not_entailment
转弯很平稳。	转弯相对平稳。	entailment
转弯相对平稳。	转弯很平稳。	not_entailment
这本书很有趣。	这本书相对有趣。	entailment
这本书相对有趣。	这本书很有趣。	not_entailment
结局很糟。	结局相对较差。	entailment
结局相对较差。	结局很糟糕。	not_entailment
报告已完成。	报告相对完整。	entailment
报告相对完整。	报告已完成。	not_entailment
这只狗很老。	这条狗相对比较老。	entailment
这条狗相对比较老。	这条狗很老。	not_entailment
夜晚湿润。	夜晚相对湿润。	entailment
夜晚相对较为潮湿。	夜晚湿润。	not_entailment
风险是可以接受的。	风险相对可接受。	entailment
风险相对可接受。	风险是可以接受的。	not_entailment
景色确实很美。	景色相当确定。	entailment
景色相当确定。	景色确定无疑。	not_entailment
该整合是可能的。	这个整合相对可能实现。	entailment
这种整合是相对可能的。	该整合是可能的。	not_entailment
解释很简单。	这个解释相对简单。	entailment
这个解释相对简单。	这个解释很简单。	not_entailment
客户很开心。	客户相对满意。	entailment
客户相对满意。	客户很开心。	not_entailment
这座城市很年轻。	这座城市相对年轻。	entailment
这座城市相对年轻。	这座城市很年轻。	not_entailment
这种感觉很特别。	这种感觉相当特别。	entailment
这种感觉相当特别。	这种感觉很特别。	not_entailment
合身程度可以接受。	这个适配度相对可以接受。	entailment
这个尺寸比较合适。	合适度可以接受。	not_entailment
答案是可能的。	答案是相对可能的。	entailment
答案是相对可能的。	答案是可能的。	not_entailment
花店很小。	花店相对较小。	entailment
花店相对较小。	花店很小。	not_entailment
院子很干净。	院子相对干净。	entailment
院子相对干净。	院子很干净。	not_entailment
这个节目太疯狂了。	这个节目相当疯狂。	entailment
这个节目相当疯狂。	这场表演太疯狂了。	not_entailment
浴室很小。	浴室相对较小。	entailment
浴室相对较小。	浴室很小。	not_entailment
这个解释很困难。	这个解释相对困难。	entailment
这个解释相对困难。	这个解释很困难。	not_entailment
这个岛屿很小。	这个岛屿相对较小。	entailment
这个岛屿相对较小。	这个岛很小。	not_entailment
沙子很烫。	沙子相对比较热。	entailment
沙子相对比较热。	沙子很烫。	not_entailment
这片土地很冷。	这片土地相对寒冷。	entailment
这片土地相对寒冷。	这片土地很冷。	not_entailment
恐惧是深刻的。	恐惧相当深重。	entailment
恐惧相当深重。	恐惧是深刻的。	not_entailment
这个过程很困难。	这个过程相对困难。	entailment
这个过程相对困难。	这个过程很困难。	not_entailment
摄录机很长。	摄录机相对较长。	entailment
摄录机相对而言较长。	摄录机很长。	not_entailment
这条路很艰难。	这条路相对较为困难。	entailment
这条路相对较为艰难。	这条路很艰难。	not_entailment
这个免费软件很纯净。	这款免费软件相对纯净。	entailment
这个免费软件相对纯净。	这款免费软件很纯净。	not_entailment
矿井很浅。	这个矿相对浅。	entailment
矿井相对较浅。	这个矿很浅。	not_entailment
土坯很厚。	这土坯相对较厚。	entailment
土坯墙相对较厚。	这栋土坯房墙体很厚。	not_entailment
答案是直接的。	答案相对直接。	entailment
答案相对直接。	答案是直接的。	not_entailment
这个幽默很奇特。	这个幽默相当奇特。	entailment
这个幽默有点怪。	这个幽默很奇特。	not_entailment
这条小径很宽。	这条小径相对宽一些。	entailment
这条小径相对宽一些。	这条小径很宽。	not_entailment
木材很粗糙。	木材相对粗糙。	entailment
木材相对粗糙。	木材很粗糙。	not_entailment
结论很简单。	结论相对容易。	entailment
结论相对容易。	结论很简单。	not_entailment
赛道是湿的。	赛道相对比较湿。	entailment
赛道相对比较湿。	赛道是湿的。	not_entailment
这个桶很大。	这个桶相对较大。	entailment
这个桶相对较大。	这个桶很大。	not_entailment
这条河已经干涸了。	这条河相对较干。	entailment
这条河相对比较干燥。	这条河干涸了。	not_entailment
执行已完成。	执行相对较为完整。	entailment
执行相对较为完整。	执行已完成。	not_entailment
灵魂是纯洁的。	灵魂相对纯净。	entailment
灵魂相对纯净。	灵魂是纯洁的。	not_entailment
环境是健康的。	环境相对健康。	entailment
环境相对健康。	环境是健康的。	not_entailment
这个问题很昂贵。	这个问题相对较为昂贵。	entailment
这个问题相对较为昂贵。	这个问题很昂贵。	not_entailment
英联邦历史悠久。	英联邦相对较为古老。	entailment
英联邦相对较为古老。	英联邦历史悠久。	not_entailment
屏幕一片寂静。	屏幕相对安静。	entailment
屏幕相对安静。	屏幕一片寂静。	not_entailment
危险是肯定的。	危险是相对确定的。	entailment
危险是相对明确的。	危险是肯定存在的。	not_entailment
空气稀薄。	空气相对较稀薄。	entailment
空气相对稀薄。	空气稀薄。	not_entailment
结局很有趣。	这个结局相当有趣。	entailment
这个结局相当有趣。	结局很有趣。	not_entailment
这个标志是原创的。	这个标志相对而言是原创的。	entailment
这个标志相对而言是原创的。	这个标志是原创的。	not_entailment
木材很薄。	木材相对较薄。	entailment
木材相对较薄。	木头很薄。	not_entailment
这座别墅是平房。	这座别墅相对较为平坦。	entailment
这座别墅相对较为平坦。	这座别墅是平层的。	not_entailment
这座塔很高。	这座塔相对较高。	entailment
这座塔相对较高。	这座塔很高。	not_entailment
这个陶器质量差。	这个陶器相对较为劣质。	entailment
这些陶器相对较为粗糙。	这个陶器质量不好。	not_entailment
这只猫很酷。	这只猫相对而言很酷。	entailment
这只猫相对而言很酷。	这只猫很酷。	not_entailment
咖啡已经凉了。	咖啡相对较干。	entailment
咖啡相对较干。	咖啡已干。	not_entailment
该主题合适。	该主题相对较为合适。	entailment
该主题相对合适。	主题合适。	not_entailment
蓝色很深。	蓝色相对较深。	entailment
蓝色相对较深。	蓝色很深。	not_entailment
