premise	hypothesis	label
圆很大。	这个圆并不窄。	entailment
这个圆不窄。	圆的周长很宽。	not_entailment
面包很薄。	面包不肥。	entailment
面包不肥。	面包很薄。	not_entailment
基础设施薄弱。	基础设施不够稳固。	entailment
基础设施不够稳固。	基础设施薄弱。	not_entailment
花店老板年纪大了。	这个花店不是新开的。	entailment
这个花店不是新开的。	花店老板年纪大了。	not_entailment
这件内衣很贵。	这个内衣不便宜。	entailment
这个内衣并不便宜。	这个内衣很贵。	not_entailment
矿井很浅。	这个矿不深。	entailment
矿井不深。	矿井很浅。	not_entailment
这个湖很大。	这个湖不小。	entailment
这个湖不小。	这个湖很大。	not_entailment
摄录机很长。	摄录机并不短。	entailment
摄录机并不短。	摄录机很长。	not_entailment
此携带物不长。	进位很短。	not_entailment
这个(头)套很酷。	引擎盖不热。	entailment
引擎盖不暖和。	这个（人或事物）很酷。	not_entailment
机器很重。	这台机器不轻。	entailment
这台机器不轻。	这个机器很重。	not_entailment
问题在于肥胖。	问题并不简单。	entailment
问题并非不明显。	问题在于肥胖。	not_entailment
奖品很丰厚。	奖品不少。	entailment
奖品不是小的。	奖品很丰厚。	not_entailment
复苏乏力。	复苏并不强劲。	entailment
复苏并不强劲。	复苏乏力。	not_entailment
海很浅。	海洋并不深。	entailment
大海并不深。	海很浅。	not_entailment
这位杂技演员年纪大了。	这位杂技演员不是新手。	entailment
这位杂技演员并非新手。	这位杂技演员年纪大了。	not_entailment
岸边很远。	岸边并不近。	entailment
岸边并不近。	岸边很远。	not_entailment
声音不好。	声音不好。	entailment
声音不好。	声音不好。	not_entailment
这个团队是新的。	这个团队不老。	entailment
这个团队不老。	这个团队是新的。	not_entailment
这个墓地很小。	这个墓地不大。	entailment
这个墓地不大。	这个墓地很小。	not_entailment
伤害很深。	伤害不浅。	entailment
伤痛并非浅薄。	伤痛很深。	not_entailment
未来是充满趣味的。	未来并非无趣。	entailment
未来并非无趣。	未来很有趣。	not_entailment
土壤深厚。	土壤并不稀薄。	entailment
土壤并不稀薄。	土壤深厚。	not_entailment
规划很糟糕。	规划不够丰富。	entailment
规划不够丰富。	规划很糟糕。	not_entailment
这部电影很糟糕。	这部电影不好。	entailment
这部电影不好。	这部电影很糟糕。	not_entailment
这笔交易很好。	这笔交易还不错。	entailment
这个交易还不错。	这笔交易很好。	not_entailment
转换是直接的。	转换不是间接的。	entailment
转换不是间接的。	转换是直接的。	not_entailment
劳动力很年轻。	劳动力并不老。	entailment
劳动力并不老。	劳动力很年轻。	not_entailment
这个任务很简单。	这项任务并不困难。	entailment
这项任务并不困难。	这项任务很简单。	not_entailment
证明很简单。	这个证明并不难。	entailment
这个证明并不困难。	这个证明很简单。	not_entailment
这个购物者年纪大。	这个购物者不是新顾客。	entailment
这个购物者不是新来的。	这个购物者年纪很大。	not_entailment
工会很强大。	工会并非软弱无力。	entailment
工会并非软弱无力。	工会很强大。	not_entailment
这条赛道很窄。	这条赛道不宽。	entailment
这条赛道不宽。	这条跑道很窄。	not_entailment
这个人很胖。	这个人不瘦。	entailment
这个人不瘦。	这个人很胖。	not_entailment
这座城市很古老。	这座城市不是新的。	entailment
这座城市不是新的。	这座城市很古老。	not_entailment
这所学校是新建的。	这所学校不旧。	entailment
这所学校不旧。	这所学校是新建的。	not_entailment
这家医院很贵。	这家医院不便宜。	entailment
这家医院不便宜。	这家医院很贵。	not_entailment
这项技术很简单。	这项技术并不难。	entailment
这项技术并不难。	这项技术很简单。	not_entailment
这个系统不好。	这个系统不好。	entailment
这个系统不好。	这个系统不好。	not_entailment
这个女孩很胖。	这个女孩不瘦。	entailment
这个女孩不瘦。	这个女孩很胖。	not_entailment
汤很冷。	汤不烫。	entailment
这个汤不烫。	汤是冷的。	not_entailment
解决方案很简单。	解决方案并不复杂。	entailment
解决方案并不复杂。	解决方案很简单。	not_entailment
夜色尚早。	夜晚尚不深。	entailment
夜晚还年轻。	夜色尚早。	not_entailment
尾巴很短。	尾巴不长。	entailment
尾巴不长。	尾巴很短。	not_entailment
互联网是好的。	互联网并非有害。	entailment
互联网并非有害。	互联网是好的。	not_entailment
芦苇正年轻。	芦苇尚未老。	entailment
芦苇未老。	芦苇很年轻。	not_entailment
这张票很贵。	这张票不便宜。	entailment
这张票不便宜。	这张票很贵。	not_entailment
损失惨重。	损失不小。	entailment
损失不小。	损失惨重。	not_entailment
注射是直接的。	该注射不是间接的。	entailment
该注射不是间接的。	注射是直接的。	not_entailment
空气不好。	空气不好。	entailment
空气不好。	空气不好。	not_entailment
这项技术已经过时了。	这项技术并非新的。	entailment
这项技术并不新颖。	这项技术已经过时了。	not_entailment
这部电影很酷。	这部电影不温馨。	entailment
这部电影不温馨。	这部电影很酷。	not_entailment
芦苇丛生深处。	芦苇不浅。	entailment
芦苇并不浅。	芦苇丛生处水深。	not_entailment
这个孩子很开心。	这个孩子并不不快乐。	entailment
这个孩子并不不快乐。	这个孩子很快乐。	not_entailment
天气很好。	天气并不糟糕。	entailment
天气还不错。	天气很好。	not_entailment
机制很简单。	这个机制并不复杂。	entailment
该机制并不复杂。	这个机制很简单。	not_entailment
床铺很豪华。	床铺不单薄。	entailment
床铺不单薄。	床品很豪华。	not_entailment
老鼠很胖。	这只老鼠不瘦。	entailment
老鼠不瘦。	老鼠很肥。	not_entailment
其余的都很有趣。	其余的并非无趣。	entailment
其余的并非无趣。	其余的都很有趣。	not_entailment
茶很浓。	这茶不淡。	entailment
这茶不淡。	茶很浓。	not_entailment
地势艰险。	这个地形不容易。	entailment
这景色不容易。	地形艰难。	not_entailment
语气很冷淡。	语气不热情。	entailment
语气不热情。	语气很冷淡。	not_entailment
罗马数字很短。	罗马不是一天建成的。	entailment
罗马并非一天建成。	罗马数字很短。	not_entailment
这个金属很重。	该金属不轻。	entailment
该金属不轻。	这块金属很重。	not_entailment
这张床很窄。	这张床不是很宽。	entailment
这张床不够宽。	这张床很窄。	not_entailment
这个系统很弱。	该系统不够强大。	entailment
该系统并不强大。	系统很弱。	not_entailment
这一代很年轻。	这代人还不老。	entailment
这代人还不老。	这代人很年轻。	not_entailment
计划很简单。	这个计划并不复杂。	entailment
这个计划并不复杂。	计划很简单。	not_entailment
结局很简单。	结局并不难。	entailment
结局并不难。	结局很简单。	not_entailment
这个酱汁很辣。	这个酱料不冷。	entailment
酱汁没有冷。	这个酱汁很辣。	not_entailment
其余都是脂肪。	其余的并不稀薄。	entailment
其余的并不稀薄。	其余都是脂肪。	not_entailment
这个选择是直接的。	这个选择并非间接的。	entailment
这个选择不是间接的。	这个选择很直接。	not_entailment
皮革很薄。	皮不肥。	entailment
皮革并不肥。	皮革很薄。	not_entailment
这个建筑群很大。	这个综合体不小。	entailment
这个综合体不小。	这个建筑群很大。	not_entailment
这匹马老了。	这匹马不是新的。	entailment
这匹马不是新的。	这匹马很老。	not_entailment
感觉很好。	感觉还不错。	entailment
感觉还不错。	感觉很好。	not_entailment
这匹马很开心。	这匹马并非不快乐。	entailment
这匹马并不不快乐。	这匹马很快乐。	not_entailment
南方很远。	南方不近。	entailment
南方不近。	南方很远。	not_entailment
关系很稳固。	这段关系并非无效。	entailment
这段关系不是无力的。	关系很稳固。	not_entailment
这个解释很简单。	这个解释并不难。	entailment
这个解释并不难。	这个解释很简单。	not_entailment
森林很浅。	森林并不深。	entailment
森林不深。	森林很浅。	not_entailment
这个茶很便宜。	这个茶不贵。	entailment
这个茶不贵。	这个茶很便宜。	not_entailment
清单很长。	这份清单并不短。	entailment
这份清单并不短。	这份清单很长。	not_entailment
治疗费用昂贵。	这种治疗并不便宜。	entailment
这个治疗并不便宜。	治疗费用昂贵。	not_entailment
这家餐厅很好。	这家餐厅并不令人讨厌。	entailment
这家餐厅并不令人讨厌。	这家餐厅很好。	not_entailment
珠宝很简约。	这件珠宝并不复杂。	entailment
这件珠宝并不复杂。	这件珠宝很简单。	not_entailment
这个时机很有趣。	这个时机挺有意思的。	entailment
这个时机挺有意思的。	这个时机很有趣。	not_entailment
空间很宽广。	这个空间并不狭窄。	entailment
这个空间并不狭窄。	空间很宽广。	not_entailment
月亮很酷。	月亮并不温暖。	entailment
月亮不温暖。	月亮很酷。	not_entailment
这个步行者很年轻。	这个步行者并不老。	entailment
步行者并不老。	步行者很年轻。	not_entailment
这块肥皂很便宜。	这块肥皂不贵。	entailment
这块肥皂不贵。	这块肥皂很便宜。	not_entailment
这个树林很小。	这个树林不大。	entailment
这个树林不大。	这片树林很小。	not_entailment
液体很稠。	该液体并不稀薄。	entailment
这个液体不稀薄。	液体很稠。	not_entailment
这条狗很胖。	这条狗不瘦。	entailment
这只狗不瘦。	这条狗很胖。	not_entailment
这座桥很窄。	这座桥不宽。	entailment
这座桥不宽。	这座桥很窄。	not_entailment
这个组合很有趣。	这个组合并非无趣。	entailment
这个组合并非无趣。	这个组合很有趣。	not_entailment
磨坊主很穷。	磨坊主并不富裕。	entailment
磨坊主并不富裕。	磨坊主很穷。	not_entailment
剧情很简单。	这个情节并不复杂。	entailment
这个情节并不复杂。	剧情很简单。	not_entailment
泳池很凉爽。	泳池不暖和。	entailment
游泳池不暖和。	游泳池很凉爽。	not_entailment
体育场很旧。	这个体育场不是新的。	entailment
这个体育场不是新的。	体育场很旧。	not_entailment
这条公路很窄。	这条公路不宽。	entailment
这条公路不宽。	这条公路很窄。	not_entailment
经济形势严峻。	经济不容乐观。	entailment
经济不容乐观。	经济形势严峻。	not_entailment
译文是直接的。	译文不是间接的。	entailment
这不是间接翻译。	翻译是直接的。	not_entailment
真相很简单。	事实并非复杂。	entailment
事实并不复杂。	真相很简单。	not_entailment
空气稀薄。	空气不是脂肪。	entailment
空气不是脂肪。	空气稀薄。	not_entailment
信使很直率。	信使不是间接的。	entailment
信使不是间接的。	信使很直率。	not_entailment
卧室很小。	卧室不大。	entailment
卧室不大。	卧室很小。	not_entailment
裂缝很深。	裂缝不浅。	entailment
裂缝不浅。	裂缝很深。	not_entailment
这个地方很酷。	这个地方不暖和。	entailment
这个地方不暖和。	这个地方很酷。	not_entailment
这些陶器很便宜。	这些陶器并不昂贵。	entailment
这些陶器并不贵。	这些陶器很便宜。	not_entailment
病人很高兴。	病人并不不快乐。	entailment
病人并非不快乐。	病人很高兴。	not_entailment
这所学校很小。	这所学校不大。	entailment
这所学校不大。	这所学校很小。	not_entailment
科学其实很简单。	科学并不复杂。	entailment
科学并不复杂。	科学其实很简单。	not_entailment
队伍很长。	这条队伍不短。	entailment
队伍不短。	队伍很长。	not_entailment
这部电影很短。	这部电影不长。	entailment
这部电影不长。	这部电影很短。	not_entailment
海滩很浅。	海滩不深。	entailment
海滩不深。	海滩很浅。	not_entailment
铁匠很富有。	铁匠并不瘦。	entailment
铁匠并不瘦。	铁匠很富有。	not_entailment
这条路很长。	这次徒步路程不短。	entailment
这段路程不短。	旅程漫长。	not_entailment
这座城市很大。	这座城市不小。	entailment
这座城市不小。	这座城市很大。	not_entailment
海洋广阔无垠。	海洋并不狭窄。	entailment
海洋并不狭窄。	海洋广阔无垠。	not_entailment
燃料很热。	燃料并未冷却。	entailment
燃料并未冷却。	燃料很热。	not_entailment
地面很热。	地面并不冷。	entailment
地面并不冷。	地面很热。	not_entailment
步行路程很远。	步行路程不近。	entailment
步行路程不近。	步行路程很远。	not_entailment
战利品很丰厚。	战利品不少。	entailment
战利品不少。	战利品很丰厚。	not_entailment
这个畿尼很古老。	几内亚不是新国家。	entailment
冈比亚不是一个新国家。	这只几内亚猪很老了。	not_entailment
花店老板很年轻。	花店老板并不老。	entailment
花店老板并不老。	花店老板很年轻。	not_entailment
广场很窄。	广场不宽。	entailment
广场不是很宽。	广场很狭窄。	not_entailment
下载是直接的。	下载不是间接的。	entailment
下载不是间接的。	下载是直接的。	not_entailment
这个山谷很宽。	戴尔不窄。	entailment
戴尔不狭窄。	戴尔很宽。	not_entailment
军队很弱。	军队实力不强。	entailment
军队不够强大。	军队很弱。	not_entailment
这个情节很有趣。	这个情节并非无趣。	entailment
这个情节并非无趣。	这个情节很有趣。	not_entailment
这个洞很大。	这个洞不小。	entailment
这个洞不小。	这个洞很大。	not_entailment
这位女士很高。	这位女士并不矮。	entailment
这位女士并不矮。	这位女士很高。	not_entailment
边界很薄。	边界不是脂肪。	entailment
边界不是脂肪。	边界很薄。	not_entailment
地球很酷。	地球并不温暖。	entailment
地球并不温暖。	地球很酷。	not_entailment
精装版很重。	精装版不轻。	entailment
精装版不轻。	精装本很重。	not_entailment
这瓶酒很贵。	这酒不便宜。	entailment
这瓶酒不便宜。	这瓶酒很贵。	not_entailment
桶很浅。	这个桶不是很深。	entailment
这个桶不够深。	这个桶很浅。	not_entailment
这本小册子很贵。	这本小册子不便宜。	entailment
这本小册子不便宜。	这本小册子很贵。	not_entailment
这个婴儿很快乐。	这个婴儿不快乐。	entailment
这个婴儿不快乐。	这个婴儿很快乐。	not_entailment
入口很窄。	入口不宽。	entailment
入口不宽。	入口很窄。	not_entailment
芦苇很高。	芦苇并不短。	entailment
芦苇并不短。	芦苇很高。	not_entailment
气氛很浓厚。	大气并非无能为力。	entailment
大气并非无能为力。	气氛很浓厚。	not_entailment
老板很开心。	老板没有不高兴。	entailment
老板没有不高兴。	老板很开心。	not_entailment
这个座位很宽。	这个座位不窄。	entailment
这个座位不窄。	这个座位很宽。	not_entailment
互联网很贵。	互联网并不便宜。	entailment
互联网并不便宜。	互联网很昂贵。	not_entailment
景色很美。	这个景色并不令人讨厌。	entailment
这个景色并不令人讨厌。	景色很美。	not_entailment
风险很小。	风险不大。	entailment
风险不大。	风险很小。	not_entailment
需求很大。	需求不小。	entailment
需求不小。	需求很大。	not_entailment
情况很糟糕。	情况不妙。	entailment
情况不妙。	情况很糟糕。	not_entailment
这位步行者很强壮。	步行者并非无力。	entailment
步行者并非无力。	这位步行者很强壮。	not_entailment
健康状况良好。	健康状况还不错。	entailment
健康状况尚可。	健康状况良好。	not_entailment
这个屋顶是新的。	屋顶并不旧。	entailment
屋顶并不旧。	这个屋顶是新的。	not_entailment
看起来不错。	这表情并不讨厌。	entailment
这表情并不讨厌。	外表很好看。	not_entailment
船长很开心。	船长并不不开心。	entailment
船长并非不快乐。	船长很开心。	not_entailment
边缘很窄。	边缘并不宽。	entailment
边缘并不宽。	边缘很窄。	not_entailment
市长很高。	市长不矮。	entailment
市长不矮。	市长很高。	not_entailment
字体很大。	字体不小。	entailment
字体不小。	字体很大。	not_entailment
茶凉了。	茶不热。	entailment
茶不热。	茶凉了。	not_entailment
机场很远。	机场不在附近。	entailment
机场不在附近。	机场很远。	not_entailment
这个区域很大。	这个区域不小。	entailment
这个区域不小。	这个区域很大。	not_entailment
这个乡镇很贫困。	这个镇并不富裕。	entailment
这个镇并不富裕。	这个镇很穷。	not_entailment
奶酪很薄。	奶酪不肥。	entailment
奶酪不肥。	奶酪很薄。	not_entailment
雨很好。	雨并不令人讨厌。	entailment
雨并不讨厌。	雨很好。	not_entailment
这个游戏很酷。	这个游戏没热度。	entailment
这个游戏没意思。	这个游戏很酷。	not_entailment
这只鸡很肥。	这只鸡不瘦。	entailment
这只鸡不瘦。	这只鸡很肥。	not_entailment
流感很严重。	流感不好。	entailment
流感不好。	流感很严重。	not_entailment
基础设施很差。	基础设施不够丰富。	entailment
基础设施不够丰富。	基础设施很差。	not_entailment
回报很好。	回报还不错。	entailment
回报还不错。	回报很好。	not_entailment
公园很浅。	公园不深。	entailment
公园不深。	公园很浅。	not_entailment
厨房很热。	厨房不冷。	entailment
厨房不冷。	厨房很热。	not_entailment
这个过程很长。	这个过程并不短暂。	entailment
这个过程并不短暂。	这个过程很长。	not_entailment
天空很酷。	天空不温暖。	entailment
天空不温暖。	天空很酷。	not_entailment
核心很强大。	核心并非无能。	entailment
核心并非无能。	核心很强大。	not_entailment
结果很不理想。	结果不够丰富。	entailment
结果并不丰富。	结果很不理想。	not_entailment
道路艰难。	这条路不容易。	entailment
这条路不容易。	道路艰难。	not_entailment
这件内衣很短。	这件内衣不够长。	entailment
这件内衣不够长。	该内衣很短。	not_entailment
这种材料很重。	该材料不轻。	entailment
这种材料不轻。	这个材料很重。	not_entailment
这个程序很昂贵。	这个过程并不便宜。	entailment
这个过程并不便宜。	这个程序很昂贵。	not_entailment
气氛很好。	气氛还不错。	entailment
气氛还不错。	气氛很好。	not_entailment
银很便宜。	银器并不贵。	entailment
银（器）并不贵。	银很便宜。	not_entailment
结果是直接的。	结果不是间接的。	entailment
结果不是间接的。	结果是直接的。	not_entailment
寝具质量差。	床上用品不够丰富。	entailment
床铺不够丰盈。	寝具质量差。	not_entailment
互联网很难。	互联网并不简单。	entailment
互联网并不简单。	互联网很有挑战性。	not_entailment
大海很远。	大海并不近。	entailment
大海并不近。	大海很远。	not_entailment
妻子很开心。	妻子并不不快乐。	entailment
妻子并不不快乐。	妻子很开心。	not_entailment
预报显示天气寒冷。	预报显示气温不高。	entailment
预报显示气温不高。	预测是寒冷的。	not_entailment
未来还很遥远。	未来并不近。	entailment
未来并不近。	未来还很遥远。	not_entailment
这个色情很精彩。	这部Hentai还不错。	entailment
 hentai 不差。	该句 hentai 很棒。	not_entailment
陶工很年轻。	陶工并不老。	entailment
陶工并不老。	陶工很年轻。	not_entailment
树干很窄。	树干不宽。	entailment
树干不宽。	树干很窄。	not_entailment
这句话是直接引语。	该引用不是间接的。	entailment
这句话不是间接引用。	这句话是直接引语。	not_entailment
这个方程式很简单。	这个方程式并不难。	entailment
这个方程式并不难。	这个方程式很简单。	not_entailment
价格便宜。	价格不贵。	entailment
这个价格不贵。	价格便宜。	not_entailment
营销是直接的。	营销不是间接的。	entailment
营销不是间接的。	该营销是直接的。	not_entailment
天气很凉爽。	天气不暖和。	entailment
天气不暖和。	天气很凉爽。	not_entailment
天空阴沉。	天空未亮。	entailment
天空不亮。	天空阴沉沉的。	not_entailment
这只鸟很胖。	这只鸟不瘦。	entailment
这只鸟不瘦。	这只鸟很肥。	not_entailment
